Token                          Frequency
-----------------------------  ---------
to                                     3
resources                              1
medline                                1
other                                  2
citations                              1
for                                    1
pubmed                                 3
from                                   1
includes                               1
xt                                     1
related                                1
science                                1
20                                     1
free                                   1
full-te                                1
more                                   1
life                                   1
dating                                 1
biomedical                             1
is                                     1
million                                1
journals                               1
articles                               2
a                                      1
back                                   1
provides                               1
links                                  1
the                                    1
access                                 1
database                               1
and                                    2
that                                   1
1950s                                  1
than                                   1
service                                1

Totals:                     35        42
