Token                          Frequency
-----------------------------  ---------
passed                                 1
its                                    1
although                               1
prohibiting                            1
scheme                                 1
providers                              1
laws                                   1
2011                                   2
these                                  2
under                                  1
he                                     1
expanded                               1
entities                               2
stringent                              1
ownership                              1
1989                                   1
each                                   3
prohibitions                           2
referring                              2
states                                 1
ancillary                              1
penalties                              2
personal                               1
patient                                1
agreements                             1
civil                                  1
mimic                                  1
caid                                   1
ability                                1
member                                 3
direct                                 1
safe                                   1
•                                      3
may                                    1
payment                                2
debt                                   1
a                                     15
pennsylvania                           1
cannot                                 1
i                                      2
compensation                           2
relationship                           3
billing                                1
$15,000                                1
medi                                   1
practice                               1
medicare/medicaid                      1
imposes                                1
part                                   2
to                                    14
relating                               1
transactions                           2
exception                              1
entity                                 2
by                                     1
same                                   2
has                                    3
must                                   1
strengthened                           1
unlike                                 1
any                                    1
care                                   2
comply                                 1
arrangements                           2
prohibits                              1
financial                              5
automatic                              1
providing                              1
and                                   12
that                                   1
items                                  1
often                                  1
examiners                              2
several                                1
day                                    1
example                                1
make                                   1
omnibus                                1
physicians                             7
$10,000                                1
legitimate                             1
appears                                1
indirect                               1
federal                                1
supplement                             1
defendant                              1
all                                    1
members                                1
individuals                            1
law                                    4
termination                            1
laboratory                             1
as                                     5
provides                               1
suspension                             1
provider                               1
improperly                             1
enunciated                             1
general                                1
medicaid                               6
therefore                              1
immediate                              3
amendments                             1
which                                  4
prohibited                             2
an                                     2
there                                  1
service                                1
provided                               1
claim                                  1
certain                                2
they                                   1
self-referrals                         1
harbor                                 1
anti-kickback                          3
for                                    7
applies                                2
stark                                 11
physician                              8
whether                                1
of                                     7
delinquent                             1
are                                    4
on                                     1
only                                   2
exchange                               1
limit                                  1
programs                               1
information                            1
services                               6
exclusion                              1
disclose                               1
or                                     9
health                                 6
without                                1
include                                1
phases                                 1
dhs                                    2
medicare                               2
reporting                              2
different                              1
budget                                 1
plans                                  1
subject                                1
self                                   1
finally                                1
protect                                1
violations                             2
exceptions                             2
patients                               1
and/or                                 1
-referral                              1
clinical                               1
in-office                              1
billed                                 1
additional                             2
$100,000                               1
despite                                1
equity                                 1
second                                 1
fraud                                  4
where                                  1
related                                1
more                                   1
provisions                             1
his                                    2
participation                          1
family                                 4
1.1204                                 1
reduction                              1
1.1205                                 1
penalty                                1
prepaid                                1
designated                             3
referrals                              6
arrangement                            2
known                                  1
inal                                   1
monetary                               1
other                                  1
referral                               2
state                                  1
participating                          1
from                                   9
requirements                           4
investment                             1
was                                    2
attempts                               1
rule                                   1
recruitment                            1
making                                 2
statute                                3
profit                                 2
circumvention                          1
with                                   6
is                                     2
it                                     2
ii                                     7
the                                   17
addition                               1
in                                     9
reconciliation                         1
enacted                                1
manual                                 2
two                                    2
claimed                                1
codified                               2
act                                    2
their                                  3
group                                  1
also                                   1
first                                  1
crim                                   1

Totals:                    213       442
