Token                          Frequency
-----------------------------  ---------
to                                     1
might                                  2
for                                    1
use                                    1
transportation                         1
instances                              1
recipient                              3
expenses                               1
of                                     1
paid                                   1
his                                    1
forward                                1
card                                   4
credit                                 3
carry                                  1
be                                     1
with                                   1
payment                                2
or                                     1
the                                    7
in                                     1
and                                    2
vacation                               1
simply                                 1
payer                                  4
en                                     1
own                                    1
lets                                   1
some                                   1
tertainment                            1
bills                                  2

Totals:                     31        51
