Token                          Frequency
-----------------------------  ---------
examine                                2
holding                                1
for                                    3
deposit                                1
verify                                 2
checks                                 4
deposits                               1
of                                     9
compared                               1
interest                               3
confirmation                           1
on                                     3
2011                                   1
misappropriation                       1
along                                  1
non-interest                           1
harcourt                               1
asset                                  1
or                                     1
analyzed.3                             1
1.531                                  1
compare                                1
cds                                    1
sh-equivalent                          1
reconciliations                        3
include                                1
accruals                               1
2                                      1
funds                                  1
verification                           1
bearing                                2
maturity                               1
savings                                1
date                                   1
fraudulent                             1
1995                                   1
tests                                  1
written                                2
current                                1
checking                               1
ensure                                 1
•                                      9
mathematical                           1
a                                      2
back                                   1
should                                 3
material                               2
new                                    1
documentation                          2
account                                1
accuracy                               2
confirm                                1
publishing                             1
to                                     5
transactions                           1
canceled                               1
recording                              1
ca                                     1
foot                                   1
perform                                1
cut-off                                2
fraud                                  1
transit                                1
procedures                             1
amount                                 2
balance                                2
any                                    1
bank                                   8
proper                                 1
be                                     2
financial                              1
disbursements                          1
period                                 2
professional                           1
nonoperational-cash                    1
and                                   11
statement                              3
copies                                 1
georgiades                             1
company                                1
examiners                              1
obtained                               1
other                                  2
set                                    1
from                                   1
well                                   1
analysis                               2
investment                             1
possible                               1
following                              1
rate                                   1
complete                               1
brace                                  1
statements                             2
york                                   1
outstanding                            2
activity                               1
all                                    1
institution                            1
certificates                           1
sample                                 1
with                                   1
beginning                              1
accounts                               4
trace                                  2
as                                     2
audit                                  1
list                                   1
the                                   18
in                                     2
reconciliation                         1
balances                               2
ending                                 1
manual                                 1
george                                 1
supporting                             2
book                                   1
alterations                            1
ledger                                 1

Totals:                    119       213
