Token                          Frequency
-----------------------------  ---------
to                                     3
person                                10
second                                 2
deposit                                3
pronouns                               1
for                                    1
about                                  1
use                                    1
through                                1
object                                 1
party                                  1
fraud                                  1
whether                                1
was                                    2
of                                     4
personal                               1
3.911                                  1
written                                3
2011                                   1
investigation                          1
writer                                 1
find                                   3
is                                     1
text                                   3
or                                     3
a                                      3
did                                    3
established                            1
you                                    1
he                                     1
refers                                 1
the                                   10
third                                  3
i                                      1
not                                    3
manual                                 1
standards                              1
record                                 3
reader                                 1
an                                     1
examiners                              1
whom                                   2
reporting                              1
example                                1
indicates                              1
first                                  2

Totals:                     46        93
