Token                          Frequency
-----------------------------  ---------
to                                     4
transactions                           1
auditor                                1
appear                                 1
for                                    3
took                                   1
$20,000                                1
carried                                2
accounting                             1
fraud                                  1
deposits                               5
used                                   1
transit                                3
until                                  1
conceal                                1
course                                 1
missing                                3
balance                                1
five-month                             1
of                                     2
over                                   2
d.i.t                                  1
are                                    1
would                                  1
hide                                   1
on                                     1
discrepancy                            1
bank                                   2
her                                    2
carry                                  1
final                                  1
reconciling                            1
did                                    1
period                                 1
receiving                              1
and                                    3
posting                                1
statement                              2
that                                   1
company                                1
month                                  1
several                                1
example                                1
records                                1
this                                   1
theft                                  1
put                                    1
recognized                             1
next                                   1
employer                               1
way                                    1
from                                   1
was                                    2
money                                  3
making                                 1
issuing                                1
employee                               2
between                                1
collections                            2
stolen                                 1
perpetrator                            1
is                                     1
it                                     1
accounts                               1
responsible                            1
a                                      4
receipts                               1
as                                     3
strategy                               1
meaning                                1
the                                   10
in                                     4
months                                 1
never                                  1
which                                  1
an                                     2
halt                                   1
discrepancies                          1

Totals:                     78       122
