Token                          Frequency
-----------------------------  ---------
chance                                 1
party                                  6
levels                                 2
created                                1
fraudster                              1
trick                                  1
right                                  5
these                                  7
else                                   3
preexisting                            1
conditions                             1
neighbors                              1
payments                               1
foia                                   7
each                                   1
relies                                 1
counterparts                           1
made                                   3
suitability                            1
313                                    1
fraudulent                             2
impersonate                            2
guidelines                             1
member                                 1
define                                 1
illegal                                3
a                                     68
prevents                               1
dissemination                          1
bars                                   1
meaning                                1
taking                                 1
conspicuous                            1
bureaus                                1
screening                              1
including                              3
days                                   1
statutes                               1
having                                 1
public                                 8
transactions                           1
resources                              1
physical                               1
congress                               5
exception                              1
regulations                            1
entity                                 1
qualify                                1
lead                                   1
consumer                              16
has                                    7
policies                               1
qualification                          1
medical                                1
basic                                  1
reputation                             2
invasion                               1
involves                               1
code                                   2
§                                      1
sign                                   1
particularly                           1
often                                  1
names                                  4
determining                            1
areas                                  1
make                                   2
raw                                    1
insurance                              4
health-plan                            1
obtained                               7
promotion                              2
hewlett-packard                        1
through                                6
education                              1
released                               1
following                              4
findings                               1
possible                               1
name                                   1
statements                             2
locate                                 1
activity                               1
reached                                1
law                                    9
equal                                  1
planned                                1
therefore                              5
never                                  3
which                                  5
source                                 1
anyone                                 2
there                                  2
eligibility                            1
spute                                  1
help                                   1
limiting                               1
given                                  2
social                                 2
report                                18
reported                               1
final                                  1
interpreted                            1
preparation                            1
numerous                               2
identify                               1
privacy                               14
job                                    1
regarding                              1
health                                 9
will                                   4
disclosure                             7
upon                                   2
redacted                               1
broad                                  2
disclosing                             1
counties                               1
vehicle                                2
voter                                  1
express                                2
decision                               3
statistical                            1
clear                                  1
unless                                 3
products                               1
identifying                            1
note                                   1
deemed                                 1
denied                                 2
complied                               1
worried                                1
method                                 1
telephone                              2
apply                                  3
contains                               2
authorization                          5
him                                    1
type                                   5
counterfeit                            2
accountants                            1
6821                                   1
u.s.c                                  1
his                                    4
january                                1
request                                1
primary                                2
fictitious                             2
action                                13
seriously                              1
means                                  2
assist                                 1
filing                                 1
requires                               2
affiliates                             1
fined                                  1
whole                                  1
involving                              1
2721                                   1
writing                                1
security                               3
requirements                           3
investment                             1
while                                  2
super                                  1
below                                  1
relevant                               1
added                                  2
your                                   3
into                                   1
offer                                  1
registration                           1
past                                   1
provision                              1
ongoing                                1
also                                   6
forbidden                              1
advance                                1
estate                                 1
changes                                1
limited                                2
maintain                               2
its                                    4
customer                               7
although                               3
basically                              1
e.g                                    2
governmental                          10
appeal                                 1
commission                             2
copy                                   3
selling                                2
glb                                    6
under                                 12
became                                 1
always                                 1
system                                 1
individually                           1
hamper                                 1
theft                                  2
sort                                   1
acts                                   1
jurisdictions                          1
sought                                 1
use                                    6
states                                 2
difficult                              2
substance                              1
fingerprint                            1
significant                            1
written                                5
suits                                  1
consulting                             1
•                                     23
unfortunately                          1
documents                              4
trust                                  1
c.f.r                                  1
historically                           1
supplied                               1
material                               2
pre-employment                         1
restricts                              1
original                               1
absent                                 1
requiring                              1
must                                  15
adopted                                1
friends                                1
care                                   2
comply                                 2
demand                                 1
prohibits                              1
failure                                1
constitutes                            1
several                                4
concluding                             1
early                                  1
regulate                               1
immediately                            1
legal                                  3
can                                   17
governing                              1
completeness                           1
federal                                8
acquiring                              1
cra                                    4
3.404                                  1
3.405                                  1
3.406                                  1
thus                                   1
you                                    6
general                                4
furnished                              1
originally                             1
prohibited                             1
ordered                                1
pretend                                2
actual                                 1
implementing                           1
high                                   1
very                                   4
3.407                                  1
3.408                                  1
person                                15
3.409                                  1
brokerage                              1
rolls                                  1
people                                 2
understands                            1
stock                                  1
gathering                              2
3.411                                  1
3.410                                  1
sold                                   1
disclose                               1
many                                   1
not                                   16
now                                    1
covers                                 1
bearing                                1
