Token                          Frequency
-----------------------------  ---------
using                                  1
scra                                   1
external                               1
covering                               1
rummaged                               1
particular                             1
tend                                   2
radios                                 2
until                                  1
missing                                1
time                                   1
fm                                     4
transmissions                          1
gloucester                             1
frequencies                            1
2011                                   2
atki                                   1
detected                               1
right                                  1
video                                  2
reflective                             1
these                                  7
concealing                             1
microphone                             4
possibly                               1
papers                                 1
outlets                                2
transmission                           1
smoke                                  2
sagging                                1
1                                      1
sprinkler                              1
frames                                 1
pitched                                1
air                                    1
lines                                  2
mono                                   1
typically                              1
blackmail                              1
before                                 1
installed                              3
bypassed                               1
indicate                               1
beware                                 1
wiretaps                               1
debris                                 1
slightly                               3
side                                   1
could                                  6
locations                              1
usually                                1
conversation                           1
do                                     2
cracked                                1
intruder                               1
targets                                2
look                                   3
tone                                   2
may                                    6
a                                     46
m                                      2
electronic                             2
alarms                                 1
strongest                              1
red                                    1
starts                                 1
what                                   1
01930                                  1
tile                                   3
volume                                 1
nothing                                2
vendors                                1
intercepted                            1
transactions                           2
player                                 1
by                                     9
firms                                  1
enough                                 1
has                                   11
backs                                  1
cabinets                               1
countermeasures                        1
band                                   3
slight                                 1
any                                    1
light                                  1
key                                    1
be                                    11
psychologically                        1
financial                              2
hook                                   2
127                                    1
monitor                                1
978                                    1
watch                                  2
begins                                 1
far                                    1
and                                   20
weakness                               1
roof                                   1
sign                                   5
particularly                           1
near                                   2
items                                  3
secrets                                1
often                                  3
stalk                                  1
examiners                              2
gouged                                 1
meetings                               2
large                                  1
wall                                   3
room                                   1
cd                                     1
does                                   1
racks                                  1
indicator                              5
set                                    2
evidence                               1
drawers                                2
through                                2
business                               1
island                                 2
organization                           2
area                                   2
tiles                                  2
altogether                             1
wiretap                                1
appeared                               1
cable                                  1
at                                     3
as                                     5
moved                                  3
which                                  2
color                                  1
anyone                                 1
inside                                 1
an                                    17
there                                  1
off                                    1
why                                    1
nobody                                 2
they                                   6
appearance                             1
knowing                                1
no                                     2
spy                                    2
otherwise                              1
court                                  1
door                                   1
of                                    30
among                                  2
premises                               1
on                                    11
activities                             1
move                                   1
listed                                 1
or                                    35
antenna                                1
#291                                   1
them                                   4
avenue                                 1
will                                   3
holds                                  1
delivery                               1
weird                                  1
small                                  4
harmonica                              1
plant                                  2
getting                                1
home                                   2
television                             3
proof                                  1
most                                   5
chipped                                1
detector                               1
looking                                1
ma                                     1
rather                                 1
similar                                1
hole                                   1
clock                                  2
exploited                              1
plumbing                               1
method                                 1
within                                 2
telephone                              2
warning                                2
custody                                1
marital                                1
adhesive                               1
sometimes                              1
being                                  2
u.s                                    1
entered                                1
actually                               1
where                                  1
furniture                              2
fraud                                  2
dime-sized                             1
caused                                 2
variations                             1
looks                                  1
level                                  1
surveillance                           2
when                                   4
someone                                4
copying                                1
returning                              1
such                                   2
wiring                                 1
requires                               1
pieces                                 1
corporate                              2
strong                                 1
dust                                   1
locks                                  1
called                                 2
interference                           2
eastern                                1
commonly                               2
this                                  18
becomes                                1
grit                                   1
drift                                  1
from                                   1
sends                                  1
was                                    1
allows                                 1
if                                     1
below                                  1
is                                    21
those                                  1
it                                     3
gives                                  1
your                                  19
into                                   3
list                                   2
conversations                          2
in                                    18
know                                   3
reception                              1
squeal                                 2
nson                                   1
electrical                             1
hidden                                 1
removed                                1
things                                 1
discussed                              1
also                                   3
changes                                1
found                                  2
faint                                  1
appear                                 2
receiver                               1
handset                                1
drywall                                1
e-mail                                 1
equipment                              1
its                                    1
hung                                   1
strange                                2
terrorize                              1
burglarized                            1
along                                  1
copy                                   2
signs                                  4
static                                 1
ends                                   1
how                                    1
heads                                  1
undermine                              1
windows                                1
quiet                                  2
conditioning                           1
27                                     1
atkinson                               1
observed                               1
floor                                  4
leading                                1
bottom                                 1
coming                                 1
lot                                    1
devices                                5
nearby                                 2
indicates                              1
theft                                  2
common                                 6
simple                                 1
next                                   1
use                                    1
desk                                   3
bump                                   1
difficult                              1
20                                     1
vicinity                               1
dresser                                1
civil                                  1
notice                                 1
www.tscm.com                           1
•                                     27
flags                                  1
back                                   1
seen                                   1
seem                                   4
up                                     2
picked                                 1
sticky                                 1
remain                                 1
lighting                               1
manipulated                            1
keep                                   1
to                                    25
become                                 1
extender                               1
trucks                                 2
courtesy                               1
rummaging                              1
taken                                  1
victim                                 2
sensitivity                            1
behind                                 1
listening                              5
places                                 1
james                                  2
properly                               1
that                                  14
closets                                1
ceiling                                7
sound                                  1
than                                   1
stereo                                 1
battles                                1
got                                    1
attempt                                2
car                                    2
can                                    2
eavesdropper                           5
trade                                  1
about                                  1
infinity                               1
appears                                4
above                                  1
unusual                                1
campaign.1                             1
placed                                 1
confidential                           2
granite                                2
sounds                                 2
feel                                   1
shareholder                            1
camera                                 2
track                                  1
feet                                   1
you                                    6
deformation                            1
clocks                                 1
alarm                                  1
service                                1
bypass                                 1
device                                 6
discoloration                          1
lamp                                   1
increase                               1
provided                               1
usage                                  1
high                                   1
certain                                1
very                                   3
out                                    1
transmitter                            1
person                                 1
surface                                2
for                                   10
technical                              2
people                                 3
conceal                                1
lamps                                  1
are                                   12
byproduct                              1
fail                                   1
bugs                                   2
file                                   1
criminal                               1
spies                                  3
546-3803                               1
gifts                                  1
vehicles                               2
1.869                                  1
1.868                                  1
spending                               1
information                            1
problems                               1
others                                 1
concealed                              1
tinted                                 1
without                                1
exit                                   2
not                                    5
tampered                               1
solid                                  1
covert                                 2
outside                                1
position                               1
suddenly                               4
might                                  2
line                                   4
switch                                 1
trying                                 1
private                                2
disputes                               1
switches                               2
seems                                  1
typical                                1
mind                                   1
campaign                               1
high-pitched                           1
end                                    1
frequently                             1
just                                   3
slowly                                 1
cases                                  1
imbedded                               1
speaker                                1
tching                                 1
should                                 2
jmatk@tscm.com                         1
quasi                                  1
plates                                 2
compiled                               1
radio                                  8
bug                                    4
but                                    3
phone                                  8
send                                   1
baseboard                              1
posts                                  1
show                                   1
workers                                2
used                                   3
beep                                   1
disguise                               1
been                                  11
amplifier                              1
function                               1
hear                                   3
ladders                                1
utilities                              1
power                                  1
rings                                  1
repair                                 1
molding                                1
work                                   2
situations                             1
intellectual                           2
bids                                   1
property                               2
signals                                1
knows                                  1
picture                                1
hiding                                 1
company                                1
popular                                2
contain                                2
even                                   1
perhaps                                1
slave                                  1
other                                  2
have                                  10
lawsuits                               1
one                                    5
contained                              1
parked                                 1
turns                                  1
pipe                                   1
interfere                              2
because                                2
opponent                               1
another                                1
order                                  1
pinhole                                2
offices                                1
activation                             1
office                                 7
detect                                 1
eavesdropping                          8
with                                   4
check                                  1
bugging                                2
crooked                                1
lock                                   1
the                                   44
around                                 1
manual                                 2
fixtures                               1
popping                                1
swamped                                1
develops                               2
target                                 1
secret                                 4
their                                  1
group                                  2

Totals:                    502      1192
