Token                          Frequency
-----------------------------  ---------
to                                     6
individual                             1
for                                    2
no                                     1
fraud                                  2
who                                    1
military                               2
related                                1
u.s.c                                  1
of                                     7
conduct                                1
2.349                                  1
any                                    1
action                                 2
only                                   1
retaliating                            1
2011                                   1
right                                  1
preparing                              1
concerning                             1
armed                                  1
prohibits                              1
protection                             4
defined                                1
submit                                 1
or                                     2
under                                  2
1034                                   3
§                                      1
forces                                 1
2                                      1
against                                1
examiners                              1
1989                                   1
inspector                              2
communications                         1
department                             2
from                                   1
adverse                                1
private                                1
army                                   1
making                                 1
administrative                         1
whistleblower                          3
60                                     1
receive                                1
complaint                              1
members                                2
member                                 2
law                                    2
entitled                               1
defense                                1
is                                     2
illegal                                1
recipients                             1
a                                      4
provides                               1
brings                                 1
learning                               1
the                                    7
statutorily                            1
should                                 1
general                                2
section                                2
manual                                 1
10                                     1
which                                  1
remedy                                 1
days                                   1
there                                  1
service                                3
claim                                  1
successful                             1
within                                 1
certain                                1
act                                    2
part                                   1

Totals:                     77       121
