Token                          Frequency
-----------------------------  ---------
but                                    1
person                                 1
said                                   1
conviction                             1
strenuously                            1
linda                                  1
same                                   1
fraud                                  1
has                                    1
after                                  1
of                                     2
are                                    1
2011                                   1
investigation                          1
so                                     1
did                                    2
much                                   1
and                                    2
not                                    2
that                                   1
examiners                              1
accusation                             3
example                                1
does                                   1
examination                            1
made                                   1
theory                                 1
repeat                                 2
object                                 1
accused                                1
3.253                                  1
if                                     1
question                               1
application                            1
with                                   1
is                                     2
it                                     2
responsible                            1
strength                               1
a                                      1
as                                     1
you                                    3
the                                    6
should                                 1
i                                      1
manual                                 1
degree                                 1
interviewer                            2
what                                   1
interview                              1
concluded                              1
our                                    1
why                                    1

Totals:                     53        70
