Token                          Frequency
-----------------------------  ---------
enforcement                            2
aid                                    1
of                                     3
are                                    1
intervention                           1
when                                   1
prevention                             1
on                                     1
internal                               1
perpetrator                            1
is                                     1
mandatory                              2
vacations                              2
the                                    3
in                                     1
and                                    1
therefore                              1
manual                                 1
frauds                                 2
many                                   1
away                                   1
vacation                               1
will                                   1
require                                1
some                                   1
discovered                             1

Totals:                     26        34
