Token                          Frequency
-----------------------------  ---------
to                                     7
second                                 1
basis                                  1
for                                    2
incentive                              1
by                                     1
perform                                2
fraud                                  3
inducements                            3
same                                   1
people                                 2
function                               1
of                                     7
are                                    6
personnel                              5
given                                  1
interest                               2
sales                                  1
prevention                             3
on                                     1
bias                                   1
be                                     1
these                                  1
preventing                             1
objective                              1
or                                     1
regard                                 1
without                                2
and                                    4
not                                    1
that                                   1
arrangement                            1
involved                               1
salespeople                            1
decisions                              2
often                                  2
persuade                               1
company                                6
than                                   1
commensurate                           1
example                                1
make                                   1
different                              1
offered                                2
payable                                1
other                                  1
measure                                2
can                                    1
additionally                           1
most                                   2
from                                   1
education                              1
difficult                              1
effective                              2
pects                                  1
training                               1
order                                  1
especially                             1
performance                            1
generally                              1
probably                               1
best                                   2
purchasing                             9
perquisites                            1
functions                              1
held                                   1
ex                                     1
reverse                                1
is                                     3
with                                   2
responsible                            1
payment                                1
standard                               1
schemes                                1
a                                      4
as                                     1
potential                              1
the                                   16
customers                              1
suppliers                              1
in                                     4
compensation                           1
therefore                              1
compensated                            1
billing                                1
an                                     1
there                                  1
vendors                                1
their                                  2
employees                              1
yet                                    1

Totals:                     91       171
