Token                          Frequency
-----------------------------  ---------
alliance                               1
for                                    7
imposing                               1
conducts                               2
determine                              1
impose                                 1
its                                    4
administers                            2
of                                     7
abuse                                  3
administer                             1
providers                              1
post-payment                           1
2011                                   2
on                                     2
enrollment                             1
activities                             2
government                             1
working                                1
responsibility                         1
programs                               1
information                            1
services                               3
forums                                 1
patterns                               1
or                                     2
national                               1
sanctions                              2
health                                 2
receiving                              1
not                                    1
damages                                1
system                                 1
will                                   1
own                                    2
medicare                               1
oversight                              1
each                                   2
referred                               1
residents                              1
acts                                   2
settlements                            1
investigative                          2
neglect                                1
data                                   1
centers                                1
states                                 2
collection                             1
investigates                           5
fraudulent                             1
penalties                              1
training                               1
authority                              1
oig                                    2
patients                               1
guidelines                             1
establishes                            1
civil                                  2
•                                     29
payment                                2
cases                                  7
a                                      3
establish                              2
officials                              1
increasing                             1
standards                              1
overview                               1
facilitates                            1
hhs                                    1
doj                                    3
to                                     7
attorneys                              2
transactions                           2
indicts                                1
prosecutes                             2
integrity                              3
entity                                 1
u.s                                    2
by                                     2
fraud                                 15
type                                   1
must                                   2
related                                1
fbi                                    2
amount                                 1
prosecuted                             1
action                                 1
care                                   2
comply                                 1
be                                     1
mfcu                                   1
processes                              1
financial                              2
control                                4
reviews                                2
claims                                 2
exclusions                             1
assist                                 1
agencies                               1
and                                   15
that                                   1
program                                4
efforts                                2
issues                                 1
involving                              1
examiners                              2
monetary                               1
oversees                               2
forum                                  1
other                                  1
scope                                  1
specific                               1
set                                    1
state                                 12
pre-                                   1
complaints                             1
findings                               2
rate                                   1
federal                                5
sharing                                1
effectiveness                          1
order                                  1
unusual                                1
various                                1
administrative                         1
between                                1
facilities                             1
keeps                                  1
detect                                 1
with                                   1
funding                                1
it                                     1
can’t                                  1
communication                          1
agency                                 4
as                                     1
provides                               1
provider                               1
refers                                 5
the                                   11
in                                     3
units                                  1
medicaid                              17
manual                                 2
unit                                   4
duration                               1
ongoing                                1
negotiates                             1
recovers                               1
an                                     2
eligibility                            1
suspected                              1
1.1247                                 1
1.1246                                 1

Totals:                    154       344
