Token                          Frequency
-----------------------------  ---------
president                              1
holding                                1
particular                             1
creates                                2
managing                               1
party                                  1
time                                   8
salary                                 1
fraudster                              3
substantial                            4
these                                 11
tricked                                1
purchases                              4
else                                   1
misrepresentation                      1
asset                                  1
scammer                                3
told                                   1
offers                                 3
meet                                   3
distributors                           1
evolution                              1
few                                    1
fee                                    1
conditions                             1
purchased                              1
borrowers                              6
0                                      1
resold                                 2
payments                               9
short-                                 1
each                                   2
instruments                            1
relies                                 1
relying                                1
foreclosures                           3
trillion                               1
knowledge                              1
communications                         1
justify                                1
dependent                              1
made                                   4
fraudulent                            12
indebtedness                           1
obtains                                5
usually                                7
grew                                   1
debts                                  1
lucrative                              1
ensure                                 1
phantom-help                           3
markets                                1
illegal                                5
a                                    135
n                                      1
increasing                             3
willingly                              1
long-time                              1
compensation                           1
standards                              3
licensing                              3
is/are                                 1
invest                                 1
new                                    3
red                                    6
including                              3
having                                 1
undervalued                            1
landscapes                             1
bailout                                8
osure—occur                            1
transactions                          14
basis                                  2
payoff                                 2
change                                 1
entity                                 1
bathrooms                              1
qualify                                4
lead                                   1
foreclosed                             2
consumer                               1
has                                   16
expenses                               1
estimated                              2
updated                                1
dramatically                           1
processing                             3
originations                           1
bank                                   3
concessions                            3
primarily                              1
partnership                            3
short-sale                             2
execute                                1
involves                               1
watch                                  1
property—typically                     1
sign                                   1
processed                              1
involved                               1
particularly                           1
rising                                 1
single-family                          1
factors                                3
discounted                             1
names                                  1
often                                  8
determining                            1
conveying                              1
day                                    2
fast                                   1
make                                   5
large                                  1
obtained                               2
steered                                3
legitimate                             8
lavish                                 1
business                               1
completely                             1
following                              5
possible                               1
faceless                               1
especially                             2
statements                             1
name                                   3
pay                                    7
activity                               2
law                                    1
mail                                   1
homeowners                             4
constant                               1
equal                                  1
inflated                              13
neither                                1
never                                  1
expected                               1
which                                 12
take                                   1
anyone                                 1
there                                 18
inside                                 1
venture                                1
knowing                                1
,000                                   1
reason                                 1
flipping                               7
involve                                7
shortly                                1
convey                                 1
help                                   1
wholesale                              2
desperate                              2
recently                               1
report                                 2
heloc                                  1
consequences                           1
numerous                               3
identify                               1
phantom                                4
loaned                                 2
payment(s                              1
invests                                1
hud-1                                  3
decisions                              1
will                                  12
recorded                               1
pays                                   3
inflation                              1
courthouse                             1
lender                                19
home                                  14
getting                                1
assistance                             4
vehicle                                1
proof                                  1
quit                                   2
susceptible                            1
short                                 11
clear                                  1
acquisition                            2
rather                                 5
payoffs                                1
products                               3
construction                           2
kept                                   1
purports                               1
submits                                1
minimally                              1
stay                                   2
lenders                               14
90-percent                             1
reserves                               1
100-percent                            1
finance                                1
closing                               12
stated                                 1
follows                                1
single                                 2
disappears                             1
variation                              2
reflects                               1
authorization                          1
him                                    4
where                                  1
honest                                 1
type                                   1
related                                1
motivated                              1
$1.8                                   1
his                                    9
fraught                                1
primary                                2
fictitious                             1
applications                           4
difficulties                           1
required                               2
asking                                 1
contract                               6
paved                                  1
means                                  1
interest-only                          1
filing                                 1
owned                                  1
amounts                                1
corporate                              1
owner                                  4
involving                              4
lives                                  1
perpetrators                           4
investment                             6
recourse                               1
while                                  3
rate                                   2
allows                                 2
2/28                                   1
corresponding                          1
below                                  1
affiliated                             1
added                                  1
gives                                  1
recruits                               2
play                                   1
agreement                              2
into                                   4
problem                                1
offer                                  1
past                                   1
buys                                   1
gage-pulling                           1
gunning                                2
insists                                1
competitive                            1
$50,000                                1
also                                   9
changes                                1
estate                                 4
scams                                 14
practiced                              1
limited                                1
allowance                              1
understand                             1
appear                                 1
residential                            3
maintain                               1
declines                               1
e-mail                                 1
manage                                 1
its                                    3
flow                                   1
obligations                            1
absorbing                              1
practices                              1
although                               2
approved                               2
tenant                                 1
hide                                   1
e.g                                    1
declined                               1
interest                               1
poa                                    2
i.e                                    2
nominee                                1
commission                             3
copy                                   1
signs                                  1
selling                                1
under                                  1
short-term                             2
prey                                   2
became                                 1
always                                 1
system                                 1
$200,000                               3
weakened                               1
titles                                 1
indicates                              1
cheap                                  2
low                                    3
examples                               1
appraisal                             10
theft                                  7
offered                                3
acts                                   2
lies                                   1
fails                                  2
minimum                                1
lien                                   4
expensive                              1
use                                    7
states                                 6
difficult                              1
scenarios                              1
substance                              1
designed                               1
significant                            1
unbeknownst                            3
worked                                 1
substantially                          1
best                                   1
applicants                             1
unfortunately                          1
holder                                 1
•                                     72
buyers                                 6
documents                              1
come                                   2
back                                   2
historically                           1
seen                                   1
bulk                                   1
material                               2
seek                                   1
indications                            1
either                                 5
under-valued                           1
presence                               2
remain                                 2
invested                               1
original                               3
unaware                                1
down                                   6
artificially                           2
quickly                                1
defaulted                              2
harmful                                1
percent                                6
straw                                 18
become                                 1
reflected                              1
good                                   2
ltv                                    2
—which                                 1
must                                   1
necessarily                            2
loses                                  1
decades                                1
values                                 3
rescuer                                8
whereby                                1
bush                                   1
rescued                                1
demand                                 1
discontinue                            1
exclusively                            1
condition                              3
