Token                          Frequency
-----------------------------  ---------
to                                     4
cause                                  1
for                                    1
concern                                1
court                                  2
by                                     2
its                                    1
type                                   1
liquidation                            1
appointed                              1
sufficient                             1
of                                     5
avoid                                  1
help                                   1
reorganizing                           1
affairs                                2
debtors                                2
postconfirmation                       1
be                                     1
financial                              2
going                                  1
debtor                                 4
so                                     1
or                                     1
code                                   1
matters                                1
regarding                              1
emerge                                 1
filing                                 1
reorganization                         3
and                                    4
3                                      1
that                                   2
2                                      1
1                                      1
probable                               1
often                                  1
4                                      1
bankruptcy                             2
creditors                              2
administration                         1
room                                   1
can                                    2
allow                                  1
railroad                               1
breathing                              1
restructure                            1
examiner                               1
from                                   2
purpose                                1
trustee                                1
business                               1
11                                     3
officers                               1
designed                               1
chapter                                4
allows                                 1
if                                     1
—                                      1
pay                                    1
want                                   1
reorganize                             1
is                                     3
with                                   5
debt                                   1
a                                      3
as                                     1
provides                               1
the                                   14
deals                                  4
plan                                   1
continue                               1
provided                               1
their                                  2
part                                   4

Totals:                     75       133
