Token                          Frequency
-----------------------------  ---------
1.737                                  1
1.738                                  1
1.735                                  1
1.736                                  1
repaying                               2
1.733                                  1
advocacy                               1
1.734                                  1
control—integrated                     4
1.731                                  1
approving                             10
1.732                                  1
1.730                                  1
liquidated                             4
logos                                  2
computer-driven                        1
financ                                 1
schooled                               2
redecorating                           1
1.729                                  1
$9,000                                 1
1.728                                  1
#                                      2
timed                                  1
1956(a)(1                              1
&                                     15
'                                     32
1956(a)(2                              1
1956(a)(3                              1
$                                     34
%                                      1
*                                      1
possibly                              18
answer                                26
sleeve                                 1
+                                      5
(                                     13
)                                     14
.                                      1
/                                     17
rushing                                1
,                                      4
-                                     33
creditworthiness                       1
3                                    115
assertive                              1
2                                    130
1                                    162
comings                                2
0                                     11
7                                     59
6                                     39
5                                     80
4                                     61
;                                      1
payments                             233
constructive                           1
:                                      6
victim(s                               1
9                                     27
8                                     42
?                                    268
1.739                                  1
=                                      7
<                                      1
relies                                 6
lpos                                   3
restating                              2
disabilities                           4
rejection                              2
ignorance                              4
globally                               3
drawing                                1
relief                                17
relied                                 9
inefficient                            1
advised                               10
times                                 43
_                                     30
nonreportable                          1
misappropriate                         6
guise                                  2
[                                      7
termed                                 1
f                                     26
g                                     16
d                                     34
formally                               2
e                                     23
b                                     77
c                                     62
confused                               3
a                                   7577
n                                     17
consultant                             6
o                                     17
l                                     15
cutting                                2
m                                     12
j                                     19
k                                     11
h                                     18
i                                     74
w                                     10
analyze                               13
v                                     56
advocates                              1
u                                      4
t                                     13
s                                     15
f-balance                              1
r                                     14
q                                      6
p                                     14
safeguard                              6
z                                      4
y                                      3
x                                     14
esta                                   1
mandating                              2
basis                                 88
drop                                   7
consumption                            3
infant                                 2
entity                               155
jurisdictional                         3
pass-through                           4
interchange                            3
estimated                             32
basic                                 52
civilian                               2
composition                            4
derived                               31
jan                                    1
guilt                                  4
wording                                4
dozens                                 2
®                                      1
renovate                               1
1.703                                  1
derives                                2
1.702                                  1
belongs                                3
advises                                6
1.705                                  1
1.704                                  1
resist                                 1
adviser                                4
www.finra.org                          1
§                                    177
brash                                  1
jaz                                    1
bereaved                               1
much                                  97
1.701                                  1
miscellaneous                          5
column                                 1
fewer                                  5
bank-assisted                          1
brass                                  1
overnight-                             1
update                                13
timekeeping                           13
suspicions                             6
1.712                                  1
1.711                                  1
1.710                                  1
reshipments                            1
1.716                                  1
1.715                                  1
1.714                                  1
on-book                               10
