Token                          Frequency
-----------------------------  ---------
to                                     6
2008                                   1
2006                                   1
wish                                   1
for                                    3
no                                     1
tool                                   1
ansi                                   1
augment                                1
used                                   1
where                                  1
fraud                                  1
bbb                                    1
related                                1
practices                              3
of                                     4
idsp                                   3
help                                   1
are                                    1
january                                1
enhancements                           1
report                                 2
prevention                             4
useful                                 1
credentials                            1
government                             1
exchange                               1
bureau                                 1
be                                     1
maintenance                            1
national                               1
catalog                                1
identify                               1
agencies                               1
downloading                            1
issuance                               1
number                                 1
prevent                                2
available                              1
providing                              1
and                                   13
www.ansi.org/idsp                      1
further                                1
that                                   2
better                                 1
4                                      1
ansi-bbb                               1
areas                                  1
recommendations                        1
management                             3
theft                                  5
panel                                  2
evaluate                               1
other                                  2
can                                    1
data                                   1
existing                               1
security                               1
business                               1
businesses                             2
released                               1
identity                              11
american                               1
detailed                               1
current                                1
best                                   2
september                              1
initiative                             1
is                                     1
organizations                          2
cross-sector                           1
a                                      5
at                                     2
two-volume                             1
as                                     1
established                            1
the                                    7
in                                     2
needed                                 1
around                                 1
standards                              6
institute                              1
charge                                 1
additional                             1
inventory                              1
their                                  1

Totals:                     86       156
