Token                          Frequency
-----------------------------  ---------
806                                    2
they                                   1
person                                 1
for                                    7
liability                              1
mechanism                              1
1107                                   3
accounting                             1
creates                                1
olations                               1
of                                     8
cover                                  1
are                                    1
reinstatement                          1
interest                               1
prevention                             1
commission                             2
reported                               1
information                            3
violating                              1
sox                                    1
or                                     3
offers                                 1
under                                  2
companies                              2
receiving                              1
include                                1
not                                    2
damages                                1
crime                                  1
years                                  1
attorney                               1
mechanisms                             1
publicly                               2
broader                                1
vi                                     1
broad                                  1
protect                                2
penalties                              1
costs                                  1
civil                                  2
whistleblower                          3
internal                               1
just                                   2
afforded                               1
a                                      5
establish                              1
established                            1
back                                   1
truthful                               1
up                                     3
compensation                           1
prison                                 1
relating                               1
to                                     8
stated                                 1
ten                                    1
provide                                2
by                                     2
fraud                                  4
who                                    3
corporations                           1
$500,000                               1
any                                    3
investigation                          1
litigation                             1
$250,000                               1
key                                    1
be                                     2
protections                            2
systems                                1
protection                             3
control                                1
reports                                1
such                                   2
301                                    1
establishment                          1
fines                                  1
assist                                 1
providing                              1
much                                   1
requires                               1
irregularities                         1
and                                    3
that                                   1
corporate                              1
fined                                  1
program                                1
than                                   1
company                                1
against                                2
securities                             2
make                                   1
this                                   2
sarbanes-oxley                         1
can                                    2
about                                  2
committees                             1
complaints                             1
was                                    1
possible                               1
federal                                2
order                                  1
traded                                 2
above                                  1
pay                                    1
offense                                2
all                                    1
individuals                            3
those                                  1
is                                     1
with                                   1
it                                     1
retaliate                              2
makes                                  1
audit                                  1
as                                     2
fees                                   1
the                                    6
in                                     4
section                                8
whistleblowers                         1
punishable                             1
which                                  1
special                                1
auditing                               1
act                                    1
also                                   1
employees                              2

Totals:                    129       216
