Token                          Frequency
-----------------------------  ---------
to                                     1
users                                  1
for                                    4
court                                  1
u.s                                    1
firms                                  1
visit                                  2
cavernous                              1
its                                    1
been                                   1
has                                    1
sources                                1
of                                     2
more                                   2
per-use                                1
request                                1
on                                     1
lexisnexis                             6
topic                                  1
information                            6
form                                   1
or                                     2
flat                                   1
offers                                 1
international                          1
and                                    6
fee                                    2
that                                   1
obtain                                 1
publications                           1
30                                     1
leading                                1
now                                    1
will                                   1
years                                  1
subscribers                            1
records                                2
media                                  2
legal                                  1
television                             1
can                                    2
give                                   1
one                                    2
data                                   1
business                               2
another                                1
www.lexisnexis.com                     1
possible                               1
maintains                              1
difficult-to-find                      1
www.lexis.com                          1
is                                     2
with                                   1
it                                     1
cases                                  1
a                                      5
nearly                                 1
as                                     2
provides                               1
the                                    7
access                                 1
addition                               1
daily                                  2
in                                     5
research                               1
electronic                             1
database                               2
immediate                              1
either                                 1
topics                                 1
including                              1
which                                  1
transcripts                            1
service                                1
magazines                              1
newspapers                             2
public                                 1
quickly                                1
user                                   2
world                                  1

Totals:                     80       128
