Token                          Frequency
-----------------------------  ---------
external                               1
treatment                              1
2002                                   1
maintain                               1
received                               1
accounting                            12
approved                               1
over                                   1
valuation                              1
interest                               1
laws                                   1
2011                                   2
partner                                3
year                                   1
these                                  1
204                                    3
reviewing                              1
contents                               1
201                                    1
206                                    1
structures                             1
1                                      2
404                                    2
independence                           3
conflict                               1
appraisal                              1
audits                                 3
communications                         1
before                                 1
use                                    1
states                                 2
critical                               1
could                                  1
written                                1
—                                      2
worked                                 1
improper                               1
ensure                                 2
•                                     12
consulting                             1
firm                                   3
a                                      7
prevents                               1
material                               1
standards                              1
public                                10
part                                   2
2001                                   1
yet                                    1
treatments                             2
fear                                   1
methods                                1
behalf                                 2
to                                    23
arise                                  1
resources                              1
questionable                           1
auditor                                4
congress                               2
client                                 5
lead                                   1
aware                                  1
firms                                  3
by                                     4
perform                                1
policies                               3
must                                   3
assesses                               1
seeks                                  1
auditors                               7
scandals                               1
any                                    5
arising                                1
non-audit                              3
be                                     2
financial                              4
control                                2
reports                                4
however                                1
301                                    1
ramifications                          1
outsource                              1
mandatory                              1
alternative                            2
adviser                                1
providing                              1
preferred                              1
mislead                                1
and                                   13
that                                  13
previously                             1
examiners                              2
securities                             1
opinions                               2
disclosed                              1
make                                   1
attempt                                1
legal                                  2
former                                 1
well                                   1
notably                                1
following                              1
federal                                1
performance                            1
statements                             3
administrative                         1
all                                    1
activity                               1
law                                    4
conflicts                              2
functions                              1
accounts                               1
five                                   1
unrelated                              1
makes                                  3
at                                     1
audit                                 17
provides                               1
as                                     4
fees                                   1
which                                  5
take                                   1
prohibited                             3
sec                                    3
an                                     5
there                                  1
service                                2
timely                                 1
certain                                2
assessment                             1
out                                    1
rotate                                 1
for                                   10
concern                                2
contribution-in-kind                   1
unlawful                               2
dealer                                 1
of                                    22
help                                   1
are                                    3
rotation                               1
report                                 6
performing                             1
on                                     5
activities                             1
limit                                  1
information                            1
services                              13
proscribes                             1
preparation                            1
or                                    12
prevent                                1
director                               1
board                                  1
regarding                              1
include                                1
not                                    2
tax                                    1
committee                              4
now                                    2
actuarial                              1
oversight                              1
furthermore                            1
years                                  1
cross                                  1
expert                                 2
objectivity                            2
conducting                             1
attest                                 1
influence                              2
most                                   1
fairness                               1
ceo                                    1
2.222                                  1
2.223                                  1
expressly                              1
internal                               6
aimed                                  1
responsible                            2
established                            1
confidence                             1
attestation                            1
periodic                               1
cfo                                    1
within                                 1
strengthen                             1
broker                                 1
improving                              1
design                                 1
filed                                  1
stated                                 1
restrictions                           1
gaap                                   1
reliability                            1
used                                   2
fraud                                  5
every                                  2
related                                2
prior                                  1
were                                   2
multimillion-dollar                    1
level                                  1
provisions                             1
when                                   1
action                                 1
litigation                             1
directly                               1
chief                                  1
systems                                1
work                                   1
appropriate                            1
coerce                                 1
requires                               4
representation                         1
contain                                1
company                               10
controller                             1
management                             5
perhaps                                1
this                                   2
sarbanes-oxley                         8
bookkeeping                            1
other                                  3
interests                              1
issue                                  1
investor                               1
committees                             1
manipulate                             1
from                                   3
fraudulently                           1
requirements                           1
investment                             2
was                                    2
controls                               3
another                                2
effectiveness                          1
order                                  1
regulatory                             1
officer                                2
advocating                             1
if                                     1
banking                                1
between                                1
participated                           1
those                                  3
with                                   3
is                                     5
annual                                 1
pursuant                               1
it                                     2
greatest                               1
potential                              1
list                                   1
the                                   44
in                                     8
provision                              1
section                                8
human                                  1
manual                                 2
address                                1
implementation                         1
discussed                              1
their                                  3
act                                    3
also                                   2
advance                                1
clients                                5

Totals:                    267       649
