Token                          Frequency
-----------------------------  ---------
segregation                            1
handle                                 2
conducted                              1
accounting                             2
customer                               2
deposits                               3
pos                                    8
time                                   2
nature                                 2
comprehensive                          1
2011                                   3
receives                               2
duties                                 5
preparing                              2
#                                      1
companies                              1
3                                      1
2                                      1
system                                 8
1                                      1
7                                      1
6                                      1
5                                      2
4                                      1
4.846                                  1
codes                                  2
9                                      1
each                                   1
8                                      1
surprise                               2
19                                     1
before                                 2
17                                     1
made                                   2
18                                     1
use                                    1
15                                     1
16                                     1
date                                   1
13                                     1
digital                                2
14                                     1
11                                     1
12                                     1
21                                     1
20                                     1
overages                               2
leave                                  1
—                                      1
worker                                 2
entries                                4
investigated                           1
improper                               2
•                                      3
a                                      9
deterrence                             3
alter                                  1
supervised                             2
register                              16
independent                            4
10                                     1
assignment                             2
including                              1
s                                      1
concealment                            2
inventory                              2
documentation                          2
having                                 2
discrepancies                          1
to                                    31
transactions                           1
recording                              1
basis                                  4
change                                 2
exception                              2
bookkeeper                             4
offenses                               1
by                                     8
handled                                2
who                                    5
amount                                 2
any                                    1
bank                                   9
be                                    17
reports                                2
monitor                                2
mandatory                              4
receivable                            11
disbursements                          1
defalcations                           2
posting                                3
and                                   30
sale                                   2
properly                               2
that                                   1
efforts                                2
than                                   6
cash                                  30
examiners                              3
areas                                  2
refunds                                2
require                                2
make                                   1
does                                   6
reconc                                 1
can                                    2
evidence                               1
complaints                             2
journal                                2
destroy                                1
organization                           1
statements                             2
interrupted                            2
employee                               8
all                                    2
activity                               1
monitored                              2
functions                              2
accounts                              10
regular                                4
track                                  4
at                                     1
audit                                  2
as                                     2
vacations                              2
legitimacy                             2
general                                2
on-duty                                1
slips                                  2
supporting                             2
prohibited                             2
an                                     9
listing                                2
timely                                 1
box                                    2
assessment                             3
ledger                                 2
cashier                                4
employees                              6
accessed                               1
person                                 2
assign                                 1
perpetual                              2
configured                             2
for                                    8
deposit                                7
no                                     2
cctv                                   3
recorders                              2
receipt                                1
stealing                               3
conceal                                2
of                                    12
help                                   2
are                                   15
sales                                  4
rotation                               2
prevention                             3
on                                     4
reconciled                             1
information                            1
element                                2
continuous                             2
journals                               3
or                                    12
4.845                                  1
4.844                                  1
compare                                2
submitted                              2
job                                    2
prevent                                3
establishing                           2
regarding                              2
reconciliations                        1
include                                1
many                                   2
them                                   2
will                                   1
counts                                 3
records                                1
secure                                 2
iled                                   1
tape                                   3
posted                                 1
short                                  2
reviewed                               6
exceptions                             2
ma                                     1
agreeing                               2
internal                               2
kept                                   3
misplace                               1
authorized                             2
module                                 1
responsible                            2
schemes                                4
segregate                              1
segregated                             1
receipts                              12
restricted                             2
access                                 8
should                                17
point                                  2
shortages                              2
closely                                2
managers                               2
supervisors                            1
count                                  2
transaction                            1
workers                                2
fraud                                 12
used                                   2
drawer                                 2
ledgers                                1
ke                                     1
gather                                 1
trail                                  2
analyzed                               2
someone                                2
primary                                1
except                                 2
such                                   2
format                                 1
voids                                  2
company                                1
management                             1
prepared                               2
perpetrators                           1
other                                  7
allow                                  1
way                                    1
from                                   4
risk                                   3
making                                 2
cameras                                2
is                                    10
larceny                                4
with                                   2
important                              1
subledger                              2
the                                   47
in                                     5
daily                                  2
reconciliation                         1
manual                                 3
sheets                                 2
ongoing                                2
registers                              2
totals                                 4
their                                  1
changes                                2

Totals:                    251       807
