Token                          Frequency
-----------------------------  ---------
they                                   1
lower                                  1
for                                    3
verify                                 1
checks                                 3
customer                               2
deposits                               1
existence                              1
of                                    10
open                                   1
references                             1
are                                    1
e.g                                    1
2011                                   1
on                                     1
commercial                             1
capability                             1
signature                              1
sole                                   1
incorporation                          1
opened                                 1
preventing                             1
services                               1
patterns                               1
questioned                             1
or                                     2
identify                               1
200                                    1
oftentimes                             1
calls                                  1
further                                1
warrants                               1
visual                                 1
funds                                  1
them                                   1
opening                                2
will                                   1
reporting                              1
magnetic                               1
?                                      3
instruments                            1
behavior                               1
date                                   1
principals                             1
fraudulent                             1
training                               1
easy                                   1
numbers                                2
recognize                              2
consider                               1
forged/altered                         1
aggressive                             1
disconnected                           1
look                                   2
•                                      9
a                                      4
access                                 1
should                                 3
up                                     1
familiar                               1
what                                   1
account                                4
overly                                 1
described                              1
polite                                 1
to                                     6
transactions                           1
phone                                  1
provide                                1
front-line                             1
perform                                1
aware                                  3
since                                  1
used                                   1
fraud                                  3
has                                    1
related                                1
prior                                  1
when                                   2
card                                   1
investigation                          1
bank                                   1
follow                                 1
partnership                            1
be                                     5
financial                              2
nervous                                1
status                                 1
association                            1
enterprise                             1
providing                              1
and                                    3
that                                   4
than                                   1
perforated                             1
cash                                   1
examiners                              1
proprietorship                         1
large                                  1
legal                                  1
acceptable                             1
allow                                  2
have                                   1
negotiable                             1
evidence                               1
routing                                1
thanking                               1
hurried                                1
forged                                 1
business                               7
was                                    1
edges                                  1
culprits                               1
name                                   1
receive                                1
institution                            1
defense                                1
with                                   4
is                                     2
accounts                               1
it                                     1
circumstances                          1
check                                  4
important                              1
potential                              1
agency                                 1
the                                   17
in                                     1
manual                                 1
source                                 1
identification                         2
service                                1
actual                                 1
tellers                                2
1.934                                  1

Totals:                    135       224
