Token                          Frequency
-----------------------------  ---------
to                                     1
u.s                                    6
foreign-based                          2
firms                                  3
yellow                                 2
countries                              1
191                                    1
has                                    1
600                                    1
of                                     1
corporations                           3
more                                   6
consulates                             1
subsidiaries                           1
governmental                           1
on                                     1
bank                                   1
nations                                4
financial                              3
1,000                                  1
intergovernmental                      2
fax                                    1
such                                   1
missions                               1
230                                    1
international                          2
outlets                                1
entities                               1
leaders                                1
and                                   10
european                               1
permanent                              1
leading                                2
names                                  1
embassies                              1
than                                   6
titles                                 2
foreign                                6
addresses                              1
media                                  1
this                                   2
press                                  2
210                                    1
institutions                           3
includes                               1
business                               1
six                                    1
sections                               2
offices                                3
numbers                                1
union                                  1
19,000                                 1
lists                                  6
law                                    3
united                                 2
with                                   4
is                                     1
•                                      6
it                                     1
organizations                          2
a                                      1
officials                              1
into                                   1
as                                     1
the                                    6
in                                     4
representatives                        1
bureaus                                1
broken                                 1
representative                         1
presence                               1
directory                              1
book                                   2
2,000                                  1
down                                   1
group                                  1
telephone                              1
world                                  1

Totals:                     78       155
