Token                          Frequency
-----------------------------  ---------
shell                                  1
suspicious                             1
terrorism                              1
greater                                1
anti-                                  1
for                                    3
concern                                1
iii                                    2
creates                                1
customer                               1
obstruct                               1
maintaining                            1
of                                     6
financing                              1
are                                    6
file                                   2
adopt                                  1
on                                     1
2011                                   1
terrorist                              1
government                             1
activities                             1
information                            2
programs                               2
international                          1
26                                     1
include                                1
obtain                                 1
non-financial                          1
committed                              1
tragedies                              1
attacks                                1
america                                1
intercept                              1
institutions                           6
1.1616                                 1
most                                   1
11                                     1
currency                               1
private                                1
laundering                             7
authority                              1
title                                  2
significant                            2
money                                  5
identifying                            1
september                              1
aimed                                  1
entitled                               1
•                                      8
signed                                 1
a                                      1
establish                              2
w                                      1
diligence                              1
october                                1
2001                                   4
banks                                  2
relating                               1
to                                    10
transactions                           1
transaction                            1
reflected                              1
u.s                                    1
by                                     1
fraud                                  1
anti-money                             2
correspondent                          2
has                                    1
procedures                             1
broker-dealers                         1
who                                    1
terrorists                             1
sident                                 1
tools                                  1
provisions                             1
strengthening                          1
power                                  1
bush                                   1
required                               6
abatement                              1
financial                              7
reports                                2
appropriate                            1
providing                              1
and                                    5
due                                    1
examiners                              1
securities                             1
foreign                                2
increased                              1
have                                   1
from                                   2
requirements                           1
businesses                             1
was                                    1
patriot                                3
response                               1
share                                  1
following                              1
banking                                1
activity                               1
law                                    2
those                                  1
with                                   2
is                                     1
accounts                               3
curtailing                             1
congressional                          1
into                                   1
at                                     1
the                                   12
customers                              1
manual                                 1
george                                 1
uniting                                1
pre                                    1
prohibited                             1
special                                1
act                                    6

Totals:                    120       216
