Token                          Frequency
-----------------------------  ---------
2006                                   1
for                                    3
liability                              1
manage                                 1
of                                     7
interest                               1
on                                     1
right                                  1
substantial                            1
these                                  2
information                            2
programs                               1
million                                1
or                                     1
done                                   1
rewards                                2
under                                  1
health                                 1
entities                               1
not                                    3
managed                                1
tax                                    2
$200,000                               1
wbo                                    1
before                                 1
penalties                              1
relief                                 1
leads                                  1
7623                                   1
pick                                   1
do                                     3
whistleblower                          3
internal                               1
note                                   1
recoveries                             1
greatly                                1
cases                                  1
previous                               1
collected                              2
larger                                 1
a                                      1
established                            1
up                                     2
amended                                1
10                                     1
15–30                                  2
part                                   1
taxes                                  1
proceeds                               2
amendment                              1
to                                    10
apply                                  3
phone                                  1
percent                                3
congress                               3
individual                             1
by                                     2
been                                   1
who                                    1
amount                                 1
any                                    1
care                                   1
action                                 1
directly                               1
had                                    1
reports                                1
effectively                            1
reward                                 2
whose                                  1
code                                   1
and                                    4
that                                   2
program                                3
revised                                1
than                                   2
against                                1
treasury                               1
make                                   1
this                                   3
eliminated                             1
call                                   1
other                                  1
irs                                    3
have                                   1
department                             1
cap                                    1
statutory                              1
one                                    1
complaints                             1
smaller                                1
$2                                     1
was                                    1
response                               1
enhance                                1
judicial                               1
administrative                         1
taxpayers                              1
all                                    1
less                                   3
individuals                            2
revenue                                1
office                                 1
is                                     1
it                                     1
percentage                             1
important                              1
as                                     1
provides                               1
potential                              1
you                                    1
the                                   13
in                                     1
rules                                  1
section                                1
recovery                               1
informant                              1
an                                     1
act                                    1
also                                   2

Totals:                    119       185
