Token                          Frequency
-----------------------------  ---------
to                                     7
professionals                          1
they                                   2
considerable                           1
for                                    3
careful                                1
knowingly                              2
court                                  1
supervision                            1
party                                  1
fraud                                  3
restitution                            1
amount                                 1
of                                     4
are                                    3
criminal                               1
when                                   2
compounding                            2
activities                             1
be                                     3
connection                             1
certified                              3
under                                  1
relation                               1
code                                   1
prosecution                            1
include                                1
and                                    2
investigations                         1
not                                    3
obtain                                 1
examiners                              2
word                                   1
lawyer                                 1
this                                   1
some                                   1
does                                   1
legal                                  1
acceptable                             1
might                                  1
result                                 1
saying                                 1
can                                    1
trade                                  1
one                                    1
way                                    1
participating                          1
ignorance                              1
examiner                               1
from                                   1
plea                                   1
while                                  1
private                                1
bargains                               1
generally                              1
agreeing                               1
consult                                1
activity                               1
law                                    2
entitled                               1
with                                   1
illegal                                2
negotiating                            1
a                                      7
the                                    5
know                                   2
in                                     3
should                                 3
deals                                  1
rules                                  1
felony                                 2
expected                               2
an                                     1
claim                                  1
forgo                                  1
act                                    1
insert                                 1
advice                                 1
out                                    1
very                                   1

Totals:                     80       126
