Token                          Frequency
-----------------------------  ---------
to                                     3
for                                    1
u.s                                    1
by                                     1
fraud                                  1
corporation                            1
policies                               1
of                                     4
retirement                             2
annuities                              1
income                                 1
report                                 1
paying                                 1
required                               1
such                                   1
or                                     1
under                                  1
health                                 1
erisa                                  1
and                                    1
that                                   1
funds                                  1
company                                2
example                                1
insurance                              1
payroll                                1
department                             1
employer                               1
use                                    1
through                                1
from                                   1
purpose                                1
security                               1
regulates                              1
violations                             1
life                                   1
if                                     1
deduction                              1
employee                               1
believes                               1
all                                    1
engaging                               1
held                                   1
may                                    1
is                                     2
accounts                               1
it                                     1
matter                                 1
collected                              1
trust                                  1
a                                      2
as                                     2
the                                    7
daily                                  1
in                                     1
labor                                  1
plan                                   1
an                                     3
administrator                          1
finance                                1
operations                             1
benefits                               1
act                                    3
employees                              1

Totals:                     64        84
