Token                          Frequency
-----------------------------  ---------
to                                     2
acquaintances                          1
individual                             1
immigrant                              3
u.s                                    2
people                                 1
after                                  1
witnesses                              1
passengers                             1
of                                     8
formerly                               1
given                                  1
on                                     1
card                                   1
july                                   1
homeland                               1
bureau                                 1
financial                              1
crews                                  1
services                               2
issued                                 1
number                                 1
sponsoring                             1
vessels                                1
charged                                1
27                                     2
1940                                   2
and                                   10
1                                      1
names                                  1
proceedings                            2
each                                   1
foreign                                1
records                                3
uscis                                  2
ship                                   1
department                             1
naturalization                         3
states                                 1
citizenship                            2
security                               1
from                                   2
date                                   1
was                                    1
manifests                              1
statements                             1
immigration                            4
august                                 2
deportation                            1
declarations                           1
lists                                  1
united                                 1
with                                   1
is                                     2
1920                                   1
it                                     1
a                                      2
the                                    6
registration                           1
aliens                                 1
in                                     1
retains                                1
passenger                              1
point                                  1
overseeing                             1
ports                                  1
including                              1
identification                         1
entry                                  2
an                                     2
service                                1
lawful                                 1
alien                                  1

Totals:                     73       117
