Token                          Frequency
-----------------------------  ---------
periods                                1
analyzing                              1
person                                 1
writings                              10
employment                             1
for                                    7
accept                                 1
checks                                 1
course                                 1
of                                    17
time                                   1
over                                   1
infirmity                              1
are                                    1
comparisons                            1
created                                1
recently                               1
on                                     4
2011                                   1
activities                             1
signature                              4
these                                  1
questioned                             2
others                                 2
adequate                               1
or                                    11
undictated                             2
include                                2
not                                    3
many                                   2
obtain                                 1
combination                            1
adults                                 1
will                                   1
bearing                                1
records                                1
small                                  1
letters                                4
try                                    1
different                              1
expert                                 1
home                                   1
might                                  4
experiences                            1
knowledge                              1
hastily                                1
courts                                 1
purposes                               1
most                                   1
use                                    1
examiner                               1
date                                   1
document                               1
personal                               1
words                                  1
genuine                                2
written                                1
usually                                1
1970s                                  1
do                                     1
ned                                    1
extreme                                1
•                                      4
documents                              9
signed                                 1
receipts                               1
a                                      7
access                                 1
should                                 3
printed                                1
informal                               1
to                                     4
canceled                               1
but                                    1
installations                          1
both                                   1
change                                 1
normal                                 1
handwritten                            1
by                                     3
submission                             1
him                                    1
served                                 1
type                                   1
same                                   4
long                                   1
fraud                                  2
capital                                1
sources                                1
were                                   4
more                                   1
personnel                              1
age                                    1
any                                    2
utilities                              1
when                                   1
obtai                                  1
card                                   1
investigation                          1
applications                           1
credit                                 1
had                                    1
be                                     5
except                                 2
however                                1
such                                   4
authentic                              1
contract                               1
consist                                3
victim                                 3
kinds                                  1
witnessed                              1
much                                   1
samples                                5
comparison                             2
and                                    4
that                                   6
formal                                 1
contemporaneous                        1
containing                             1
examiners                              1
several                                1
locating                               1
prepared                               4
legal                                  1
acceptable                             1
combinations                           1
model                                  1
other                                  2
can                                    1
have                                   2
evidence                               4
writing                                2
from                                   1
licenses                               1
routine                                1
simulation                             1
business                               1
forged                                 1
hand                                   1
tracing                                1
possible                               3
if                                     3
suspect                                4
employee                               1
types                                  1
authenticated                          1
as                                    10
signatures                             3
the                                   20
in                                     4
manual                                 1
forgery                                1
suspected                              1
also                                   1
very                                   1
3.113                                  1
specifically                           1

Totals:                    158       325
