Token                          Frequency
-----------------------------  ---------
to                                     3
transactions                           1
shell                                  1
by                                     1
checks                                 1
fraud                                  1
corrupt                                1
has                                    2
been                                   2
sufficient                             1
of                                     1
are                                    1
his                                    1
typewriter                             1
2011                                   1
false                                  2
misappropriation                       1
bank                                   1
invoices                               4
be                                     2
opened                                 1
financial                              1
asset                                  1
once                                   1
such                                   1
manufactured                           1
or                                     1
begins                                 1
submitting                             1
means                                  1
disbursements                          2
1.538                                  1
always                                 1
professional                           2
and                                    1
not                                    1
often                                  1
company                                1
quality                                1
examiners                              1
computer                               1
can                                    1
generate                               2
have                                   1
typewritten                            1
employer                               1
fraudulent                             2
personal                               1
formed                                 1
various                                1
do                                     1
employee                               1
a                                      5
as                                     1
the                                    1
printer                                1
manual                                 1
billing                                1
account                                1

Totals:                     59        76
