Token                          Frequency
-----------------------------  ---------
1.923                                  1
practiced                              1
they                                   1
residential                            1
for                                    2
holding                                1
received                               1
skimming                               3
of                                     4
financing                              1
although                               2
are                                    2
fail                                   1
e.g                                    1
scheme                                 3
2011                                   1
rented                                 1
purchases                              2
plus                                   1
deficiencies                           1
80–90                                  1
or                                     3
mortgage                               5
payment(s                              1
many                                   1
invests                                1
not                                    1
price                                  2
tax                                    1
then                                   2
payments                               3
owners                                 4
continues                              1
might                                  1
typically                              1
encouraged                             1
most                                   1
mortgages                              1
rent                                   1
home(s                                 1
a                                      2
increasing                             1
bulk                                   1
eventually                             2
non-recourse                           1
sued                                   1
loans                                  1
is/are                                 1
either                                 1
invested                               1
original                               1
successful                             1
to                                     4
transactions                           1
but                                    1
percent                                1
individual                             1
equity                                 5
become                                 1
entity                                 1
being                                  1
foreclosed                             2
fraud                                  2
has                                    1
amount                                 1
balance                                1
were                                   1
whereby                                1
when                                   1
any                                    1
homes                                  2
collapses                              1
be                                     3
financial                              2
tenants                                1
rental                                 1
period                                 1
and                                    4
withheld                               1
that                                   1
single-family                          1
owner                                  1
examiners                              1
several                                1
make                                   1
this                                   1
collect                                1
auctioned                              1
can                                    1
allow                                  1
have                                   2
one                                    1
state                                  1
purchase                               2
from                                   1
investment                             1
recourse                               1
risk                                   1
federal                                1
during                                 1
if                                     1
institution                            1
individuals                            1
is                                     3
with                                   1
it                                     1
percentage                             1
purchasers                             1
recouped                               1
as                                     2
problem                                1
equal                                  1
the                                   21
addition                               1
in                                     1
manual                                 1
resume                                 1
an                                     2
applied                                1
benefits                               1
group                                  1
their                                  1

Totals:                    122       190
