Token                          Frequency
-----------------------------  ---------
methods                                2
to                                     6
segregation                            1
they                                   2
risks                                  1
its                                    1
fraud                                  6
people                                 1
procedures                             1
of                                     2
are                                    3
commit                                 3
on                                     1
duties                                 1
proper                                 1
information                            1
appropriate                            1
identify                               2
likely                                 4
assist                                 1
establishing                           1
team                                   2
incentives                             1
and                                    8
that                                   1
will                                   2
this                                   1
review                                 1
evaluate                               1
knowledge                              1
have                                   1
use                                    3
departments                            3
most                                   2
risk                                   2
response                               1
authority                              1
gained                                 1
organization                           1
identifying                            1
individuals                            2
proactive                              1
chains                                 1
approval                               1
evaluated                              1
potential                              1
the                                    8
in                                     3
should                                 1
pressures                              1
process                                1
which                                  1
including                              1
tailoring                              1
auditing                               1
assessment                             1

Totals:                     56       102
