Token                          Frequency
-----------------------------  ---------
for                                    1
determines                             1
determine                              1
higher                                 1
court                                  2
received                               1
party                                  1
whether                                1
of                                     6
over                                   1
are                                    1
file                                   1
false                                  1
on                                     2
government                             3
right                                  1
responsibility                         1
limit                                  1
plus                                   2
under                                  1
submitted                              1
prosecution                            1
investigate                            1
not                                    3
then                                   1
will                                   3
disclosure                             2
retain                                 1
own                                    1
attorney                               2
wins                                   1
tam                                    1
upon                                   1
knowledge                              1
states                                 1
recover                                1
costs                                  2
private                                1
allegations                            1
lawsuit                                3
normally                               1
judge                                  1
whistleblower                          3
district                               1
portion                                1
25–30                                  1
united                                 1
may                                    2
plaintiff                              2
a                                      4
join                                   2
should                                 1
reasonable                             2
days                                   1
successfully                           2
decides                                1
to                                     6
behalf                                 1
attorneys                              2
percent                                2
individual                             3
prosecutes                             1
award                                  1
u.s                                    1
served                                 1
elects                                 1
has                                    4
after                                  1
his                                    1
participation                          1
any                                    1
primary                                1
action                                 2
15–25                                  1
filing                                 2
and                                    8
statement                              2
that                                   1
copies                                 1
case                                   2
does                                   2
justice                                3
can                                    2
department                             5
from                                   1
was                                    1
pursue                                 1
seal                                   1
if                                     6
participate                            2
60                                     1
receive                                1
complaint                              3
qui                                    1
it                                     2
percentage                             1
prosecuting                            1
fees                                   2
the                                   39
in                                     3
recovery                               3
draft                                  1
take                                   1
an                                     3
continue                               1
suit                                   1
claim                                  2
first                                  1

Totals:                    108       223
