Token                          Frequency
-----------------------------  ---------
they                                   1
person                                 1
employment                             1
for                                    3
liability                              3
rights                                 4
continued                              1
2.433                                  1
of                                     7
barrier                                1
are                                    1
search                                 2
42                                     2
laws                                   1
2011                                   1
on                                     2
government                             1
voluntary                              3
right                                  3
exercising                             1
prove                                  1
defenses                               1
or                                     2
privacy                                1
under                                  2
did                                    1
he                                     1
guaranteed                             1
involuntary                            1
not                                    3
1983                                   4
2                                      1
violate                                1
1                                      1
damages                                1
split                                  1
eliminate                              1
might                                  2
raise                                  1
choice                                 2
courts                                 1
states                                 1
federally                              1
critical                               1
title                                  1
civil                                  1
published                              1
united                                 1
faith                                  1
plaintiff                              1
a                                     10
officials                              1
denied                                 1
established                            1
reasonable                             1
fourth                                 1
including                              1
clearly                                1
public                                 1
prohibition                            1
qualified                              3
amendment                              1
to                                     6
individual                             1
basis                                  1
both                                   1
exception                              1
u.s                                    1
by                                     1
good                                   1
him                                    1
used                                   1
fraud                                  1
where                                  1
been                                   1
has                                    1
must                                   1
u.s.c                                  1
conduct                                1
would                                  1
any                                    1
action                                 1
immunity                               3
be                                     3
examinations                           1
however                                1
code                                   1
§                                      1
requires                               2
and                                    5
shields                                1
that                                   3
involved                               1
against                                1
issues                                 1
employers                              1
examiners                              1
policy                                 1
constitutional                         2
known                                  1
deprived                               1
acting                                 1
this                                   1
well-recognized                        1
constitution                           1
valid                                  1
can                                    2
expectation                            2
have                                   1
issue                                  1
state                                  2
from                                   2
while                                  1
unsettled                              1
protected                              1
during                                 1
if                                     4
altogether                             1
prevail                                1
defendant                              1
between                                2
law                                    3
defendant(s                            1
is                                     4
it                                     2
consent                                5
violation                              1
as                                     1
provides                               1
the                                   10
addition                               1
searches                               1
in                                     3
informed                               1
section                                3
manual                                 1
two                                    1
diminish                               1
which                                  1
remedy                                 1
color                                  1
there                                  1
suit                                   1
claim                                  2
certain                                1
act                                    1
their                                  1
warrantless                            1

Totals:                    148       237
