Token                          Frequency
-----------------------------  ---------
might                                  1
for                                    1
investigator                           1
type                                   1
must                                   1
of                                     3
typical                                1
government                             1
intimately                             1
be                                     1
with                                   1
cases                                  1
a                                      2
your                                   1
agency                                 1
the                                    1
wide                                   2
assignments                            1
variety                                2
investigate                            1
and                                    1
therefore                              1
not                                    1
familiar                               1
case                                   2

Totals:                     25        31
