Token                          Frequency
-----------------------------  ---------
to                                     2
terrorism                              1
basis                                  1
u.s                                    1
by                                     1
contains                               1
specially                              1
policies                               1
variations                             1
who                                    1
terrorists                             1
sdns                                   2
of                                     6
are                                    1
updated                                1
verified                               1
governmental                           2
on                                     4
terrorist                              1
activities                             1
be                                     1
thousands                              1
202                                    1
information                            1
control                                2
or                                     3
issued                                 1
international                          1
designated                             1
companies                              2
regard                                 1
sanction                               1
charged                                1
traffickers                            2
entities                               3
vessels                                2
include                                1
targeted                               1
and                                   10
assets                                 2
that                                   1
names                                  1
against                                1
nationals                              1
known                                  2
foreign                                4
treasury                               1
enforcing                              1
obtained                               1
other                                  1
agents                                 1
department                             1
administering                          1
calling                                1
licenses                               1
ofac                                   3
engage                                 1
als                                    1
current                                1
maintains                              1
blocked                                2
drug                                   1
individuals                            2
individu                               1
office                                 3
may                                    1
with                                   2
is                                     2
622-2480                               1
regular                                1
illegal                                1
merchant                               2
organizations                          3
a                                      2
at                                     1
as                                     1
front                                  1
list                                   3
the                                    6
sponsor                                1
persons                                3
in                                     1
around                                 1
licensing                              1
an                                     1
suspected                              1
within                                 1
narcotics                              1
world                                  1

Totals:                     89       143
