Token                          Frequency
-----------------------------  ---------
total                                  1
to                                     1
transactions                           2
suspicious                             2
person                                 1
transaction                            2
for                                    1
detailing                              1
fraud                                  1
amount                                 1
of                                     3
are                                    2
high-volume                            1
file                                   1
description                            1
social                                 1
governmental                           1
report                                 1
on                                     1
bank                                   2
required                               1
these                                  1
financial                              2
information                            1
reports                                4
or                                     1
under                                  1
agencies                               1
number                                 1
filing                                 1
and                                    5
cash                                   3
will                                   1
examiners                              1
each                                   1
some                                   1
large                                  1
payroll                                1
other                                  3
institutions                           1
from                                   1
security                               1
businesses                             1
currency                               1
laundering                             1
identity                               1
chapter                                1
holders                                1
complete                               1
money                                  1
making                                 1
activity                               2
requirement                            1
exempt                                 1
documents                              1
organizations                          1
a                                      1
the                                    8
secrecy                                2
in                                     1
section                                1
manual                                 1
including                              1
see                                    1
address                                1
account                                1
certain                                2
act                                    2
reflect                                1
banks                                  1

Totals:                     70       100
