Token                          Frequency
-----------------------------  ---------
to                                     5
need                                   1
transactions                           1
second                                 1
deposit                                1
by                                     1
checks                                 1
him                                    1
forging                                1
fraud                                  1
where                                  1
though                                 1
has                                    1
been                                   1
of                                     1
scheme                                 1
his                                    2
when                                   2
2011                                   1
reconciled                             1
on                                     2
misappropriation                       1
bank                                   1
converts                               1
required                               1
endorsement                            2
had                                    1
signature                              2
financial                              1
endorses                               1
asset                                  1
once                                   1
or                                     2
disbursements                          1
converting                             1
he                                     3
always                                 1
and                                    2
statement                              1
not                                    2
particularly                           1
company                                1
then                                   1
cash                                   4
examiners                              1
own                                    1
this                                   1
does                                   1
other                                  1
raise                                  1
can                                    1
have                                   1
suspicions                             1
use                                    1
fraudulent                             1
stage                                  1
forged                                 1
dual                                   2
id                                     1
signer                                 1
words                                  1
order                                  1
if                                     2
name                                   2
depending                              1
tries                                  1
fake                                   2
employee                               1
stolen                                 2
hence                                  1
perpetrator                            5
may                                    3
is                                     3
it                                     2
check                                  7
a                                      4
at                                     1
as                                     1
payee                                  4
the                                   17
should                                 1
in                                     4
manual                                 1
endorsements                           1
transferred                            1
term                                   1
identification                         2
an                                     1
forges                                 1
intercepted                            1
1.520                                  1
produce                                1

Totals:                     92       155
