Token                          Frequency
-----------------------------  ---------
behalf                                 1
to                                     2
for                                    1
entered                                1
by                                     2
its                                    1
fraud                                  2
related                                1
of                                     4
were                                   2
principal                              1
any                                    1
action                                 1
on                                     1
2011                                   1
influenced                             1
salary                                 1
or                                     3
did                                    1
period                                 1
agent                                  3
and                                    1
not                                    1
that                                   2
damages                                1
1                                      1
examiners                              1
even                                   2
some                                   1
result                                 1
lost                                   1
loss                                   1
disloyal                               2
instances                              1
recover                                2
disloyalty                             2
breach                                 2
paid                                   1
duty                                   2
during                                 1
if                                     1
civil                                  1
earned                                 1
contracts                              1
employee                               3
receive                                1
law                                    2
is                                     1
may                                    3
plaintiff                              3
earned—in                              1
a                                      2
into                                   1
void                                   1
suffer                                 1
the                                   12
profits                                3
manual                                 1
an                                     1
fiduciary                              2
actual                                 1
2.214                                  1
claim                                  2
part                                   1
also                                   1

Totals:                     65       106
