Token                          Frequency
-----------------------------  ---------
to                                     1
royalties                              1
franchiser                             1
fraud                                  1
applicable                             1
net                                    1
stage                                  1
calculated                             1
franchising                            1
another                                1
of                                     4
typical                                1
are                                    1
sales                                  2
initial                                1
franchisee                             1
usually                                1
on                                     1
pay                                    1
required                               2
these                                  1
termination                            1
creating                               1
may                                    1
transfer                               1
is                                     3
franchise                              3
payment                                1
percentage                             1
a                                      3
at                                     1
as                                     1
fees                                   1
the                                    4
in                                     1
sale                                   1
include                                1
and                                    2
relationship                           2
fee                                    2
that                                   2
ongoing                                1
tax                                    1
issues                                 1
payments                               1
disclosure                             1
each                                   1
occur                                  1

Totals:                     48        66
