Token                          Frequency
-----------------------------  ---------
to                                     4
provide                                1
for                                    1
no                                     1
little                                 1
by                                     2
show                                   1
after                                  1
of                                     1
are                                    2
among                                  1
initiated                              1
confirmation                           1
move                                   1
be                                     1
control                                1
transfer                               1
moving                                 1
such                                   1
letter                                 1
or                                     6
period                                 1
create                                 1
and                                    1
not                                    2
that                                   1
often                                  1
recorded                               1
orders                                 1
years                                  1
state                                  2
from                                   1
contact                                2
journal                                1
dual                                   1
inactive                               3
authority                              1
apparent                               1
possible                               1
forfeiture                             1
usually                                1
money                                  2
entries                                1
activity                               1
those                                  1
with                                   2
holder                                 1
is                                     1
accounts                               5
a                                      1
the                                    2
customers                              2
persons                                1
in                                     1
transferred                            1
statutes                               1
an                                     1
account                                1
escheat                                1
telephone                              1
ledger                                 1
dormant                                2

Totals:                     62        86
