Token                          Frequency
-----------------------------  ---------
to                                     6
users                                  2
refinement                             1
indexing                               1
distributed                            1
allocated                              1
type                                   1
post-processing                        1
carve                                  1
carved                                 1
amount                                 1
takes                                  1
of                                     2
time                                   1
are                                    1
results                                1
search                                 1
file                                   1
three                                  1
advanced                               1
sets                                   1
processing                             3
overall                                1
control                                1
support                                1
such                                   1
thoroughness                           1
how                                    1
engine                                 1
delivers                               1
multi-processor                        1
powerful                               1
reduce                                 2
advancements                           1
size                                   2
and                                    8
that                                   2
processed                              1
unallocated                            1
images                                 1
fast                                   2
specify                                1
hardware                               1
pixel                                  1
data                                   4
dtsearch                               1
irrelevant                             1
pre-                                   1
while                                  1
multi-threading                        1
computers                              1
optimized                              1
allows                                 3
data-carving                           1
integration                            1
•                                      5
criteria                               1
speed                                  1
as                                     1
true                                   1
increasing                             1
leverage                               1
tackle                                 1
the                                    2
up                                     1
massive                                1
advantage                              1
additional                             1
an                                     1
user                                   1

Totals:                     70       100
