Token                          Frequency
-----------------------------  ---------
basis                                  1
individual                             1
for                                    1
selects                                1
by                                     3
physician                              3
variations                             1
who                                    2
of                                     2
although                               1
hmos                                   2
medical                                1
providers                              1
reduced                                1
primary                                1
care                                   6
initiated                              1
on                                     1
receives                               1
groups                                 1
be                                     2
going                                  1
contract                               1
gatekeeper                             1
or                                     3
maintenance                            1
done                                   1
flat                                   1
severely                               1
pcp                                    4
health                                 1
fee                                    1
that                                   2
managed                                2
insured                                1
staff-model                            1
performed                              1
month                                  1
several                                1
some                                   1
outside                                1
fee-per-service                        1
physicians                             1
capitation                             1
have                                   1
made                                   1
from                                   1
through                                1
network                                2
paid                                   1
organization                           2
patient                                1
rate                                   1
penalized                              1
generally                              1
usually                                1
all                                    2
member                                 1
with                                   1
may                                    3
is                                     7
payment                                1
organizations                          1
a                                      7
at                                     1
as                                     1
still                                  1
fees                                   1
the                                   12
cannot                                 1
in                                     1
employ                                 1
per                                    1
hmo                                    4
also                                   1
specialty                              1

Totals:                     76       127
