Token                          Frequency
-----------------------------  ---------
to                                     5
canceled                               1
transactions                           1
person                                 1
since                                  1
checks                                 3
fraud                                  1
must                                   1
seeks                                  1
of                                     2
his                                    1
when                                   1
fictitious                             1
2011                                   1
on                                     2
misappropriation                       1
required                               1
endorsement                            3
these                                  1
financial                              1
asset                                  1
or                                     1
likely                                 1
converting                             2
disbursements                          1
endorse                                2
he                                     1
without                                1
third                                  1
flag                                   1
earlier                                1
them                                   1
will                                   1
cash                                   1
examiners                              1
own                                    1
require                                1
typically                              2
payable                                1
have                                   1
one                                    1
made                                   1
convert                                2
fraudulent                             1
forged                                 1
id                                     1
real                                   1
order                                  1
if                                     1
1.516                                  1
name                                   2
usually                                1
fake                                   2
employee                               1
perpetrator                            3
is                                     3
it                                     1
check                                  5
obviously                              1
needs                                  1
a                                      4
payee                                  1
as                                     1
the                                   11
in                                     3
persons                                1
manual                                 1
red                                    1
identification                         2
an                                     1
discussed                              1
forges                                 1

Totals:                     72       112
