Token                          Frequency
-----------------------------  ---------
to                                     4
transactions                           1
they                                   2
lower                                  1
for                                    1
tend                                   1
fraud                                  1
used                                   2
expenses                               1
of                                     3
although                               1
are                                    4
sales                                  2
notoriously                            1
2011                                   1
be                                     1
these                                  1
financial                              1
purchases                              1
relatively                             1
revenues                               1
providing                              1
cost                                   1
vary                                   1
include                                1
and                                    6
clubs                                  1
that                                   1
widely                                 1
food                                   2
than                                   1
cash                                   2
examiners                              1
match                                  1
fast                                   1
commonly                               1
liquor                                 1
other                                  1
can                                    1
made                                   1
easily                                 1
most                                   1
nightclubs                             1
difficult                              1
businesses                             2
laundering                             3
generally                              1
money                                  3
types                                  1
restaurants                            4
frequently                             1
is                                     1
with                                   1
it                                     1
1.1606                                 1
bars                                   2
inflated                               1
front                                  2
the                                    2
customers                              1
in                                     3
entertainment                          1
manual                                 1
charge                                 2
prices                                 2
night                                  1
high                                   1
operations                             2
their                                  2
also                                   1
produce                                1

Totals:                     71       106
