Token                          Frequency
-----------------------------  ---------
reliable                               1
threatening                            1
tend                                   1
party                                  2
story                                  1
nonverbal                              3
refer                                  1
event                                  1
movement                               2
2011                                   3
hypothesize                            1
something                              1
inflection                             1
these                                  7
asked                                  1
differentiate                          1
answer                                 6
psychological                          1
he                                     5
few                                    1
deception                              1
discuss                                2
sick                                   1
each                                   1
view                                   1
arteries                               1
relies                                 1
behavior                               7
before                                 1
made                                   2
examiner                               2
concerned                              2
recognize                              1
conversation                           1
do                                     4
baseline                               3
look                                   2
define                                 1
may                                    1
d                                      1
c                                      1
needs                                  1
a                                     26
traditional                            1
willingly                              1
living                                 1
yes                                    1
red                                    1
what                                   3
nothing                                2
legs                                   1
having                                 1
proves                                 1
methods                                1
body                                  10
physical                               2
normal                                 2
by                                    10
aware                                  1
has                                    2
close                                  1
who                                    3
noticeably                             1
would                                  1
jar                                    1
any                                    6
light                                  1
guilt                                  1
key                                    1
had                                    1
be                                    10
think                                  2
manifestations                         1
get                                    1
likely                                 3
stress                                 7
display                                1
indicating                             1
forces                                 1
much                                   1
and                                   20
sign                                   1
speech                                 2
factors                                1
near                                   1
often                                  7
examiners                              3
example                                2
thing                                  1
does                                   2
enforcement                            1
saying                                 2
neck                                   1
indication                             1
evidence                               4
intentions                             1
through                                2
stimuli                                1
stole                                  1
glen                                   1
response                               1
respectful                             1
throw                                  1
possible                               3
style                                  1
hands                                  1
generally                              7
statements                             5
questioning                            2
types                                  1
population                             1
law                                    1
speed                                  1
uage                                   1
at                                     2
as                                     5
deceit                                 3
shed                                   1
which                                  3
see                                    1
emotional                              1
an                                    15
there                                  3
categories                             1
manner                                 1
they                                   3
lower                                  1
clues                                  1
knowing                                1
reason                                 1
no                                     3
concern                                1
of                                    27
help                                   2
behavior/body                          1
among                                  2
says                                   3
on                                     4
activities                             1
itself                                 1
move                                   1
searching                              1
or                                    29
identify                               1
numerous                               1
questions                              5
equilibrium                            1
responses                              5
include                                1
pe                                     1
committed                              1
them                                   2
then                                   1
will                                  15
scene                                  1
different                              3
evaluate                               2
series                                 1
punishment                             2
don’t                                  1
broad                                  1
disclosing                             1
subject                               26
most                                   5
looking                                2
elief                                  1
me                                     2
situation                              3
portion                                1
creature                               1
subconscious                           2
foster                                 4
beings                                 1
true                                   1
expressive                             1
flight                                 1
interview                             21
deceptive                              1
insights                               1
method                                 2
telling                                2
nose                                   1
realize                                1
reveal                                 1
single                                 2
individual                             2
innocent                               3
being                                  1
variation                              1
investigator                           1
him                                    1
fraud                                  5
type                                   2
honest                                 1
disb                                   1
posed                                  1
looks                                  1
more                                   4
his                                    5
when                                  11
investigation                          3
interviewing                           2
eye                                    2
asking                                 2
meant                                  1
expressions                            2
dictate                                1
clusters                               1
apple                                  1
called                                 1
acting                                 1
this                                  16
concept                                2
meaningful                             2
reactions                              1
becomes                                1
theory                                 3
way                                    2
defensive                              1
from                                   7
believe                                1
includes                               1
considered                             1
was                                    1
while                                  5
larynx                                 1
if                                     1
read                                   2
suspect                                1
arms                                   1
treated                                1
less                                   1
application                            3
is                                    33
it                                     6
important                              1
your                                   1
into                                   4
dodge                                  1
in                                    18
human                                  1
away                                   1
hurt                                   1
interviewer                           14
interviewee                            8
consistent                             1
themselves                             1
carotid                                1
also                                   1
prompting                              2
step                                   1
utilizing                              1
changes                                4
found                                  1
technique                              5
animalistic                            1
appear                                 1
fight                                  1
conducted                              1
interviewees                           2
occurs                                 1
eyes                                   3
ence                                   1
movements                              1
traits                                 2
entirely                               2
happen                                 1
structured                             4
piece                                  1
turn                                   1
signs                                  3
relatively                             1
how                                    2
under                                  2
blood                                  1
suggest                                4
severely                               1
observed                               1
loaded                                 1
individually                           1
simply                                 1
crime                                  8
innocence                              1
examples                               1
we                                     5
face                                   3
sort                                   1
give                                   1
assumes                                1
use                                    2
run                                    1
exposed                                1
truth                                  2
—                                      2
assess                                 1
hard                                   1
posturing                              1
ability                                1
stammer                                1
•                                     19
interrogator                           1
us                                     1
repeated                               1
positioning                            1
up                                     2
either                                 2
pattern                                1
facial                                 2
invested                               1
assert                                 1
defend                                 1
down                                   1
observable                             1
overly                                 1
actions                                1
suppress                               1
gestures                               1
to                                    30
interrogation                          2
essence                                1
unconcerned                            1
provide                                1
become                                 4
repeatedly                             1
good                                   1
cheeks                                 1
must                                   7
necessarily                            1
intentionally                          1
ion                                    1
kinesic                               10
however                                1
whose                                  1
tells                                  1
so                                     2
frederick                              1
humans                                 1
that                                  24
than                                   3
several                                3
natural                                1
posture                                1
attempt                                4
crossing                               1
can                                    6
about                                  1
lang                                   1
indirect                               1
brace                                  1
question                               7
react                                  1
confession                             1
interpreting                           1
chin                                   1
community                              1
you                                    2
general                                2
inter                                  1
anything                               1
touching                               2
directed                               1
casually                               1
increase                               1
timely                                 1
our                                    1
out                                    2
very                                   1
person                                 9
for                                   12
initiates                              1
feels                                  1
interrogational                        1
people                                 2
tip                                    1
whether                                1
distinct                               1
existence                              1
authors                                1
significance                           1
cover                                  3
are                                   12
watching                               2
behaviors                              2
criminal                               3
false                                  1
groups                                 1
rubbing                                1
information                            2
others                                 2
evid                                   1
guilty                                 5
like                                   2
without                                2
many                                   3
not                                   10
syndrome                               1
divided                                1
years                                  1
language                               7
some                                   1
reaction                               4
might                                  3
hesitate                               1
blushing                               1
link                                   5
line                                   1
techniques                             1
contact                                2
fairly                                 1
circumstance                           1
words                                  1
casual                                 1
money                                  1
probably                               1
mind                                   1
giving                                 1
frequently                             1
just                                   2
applying                               1
cases                                  1
establish                              1
speak                                  1
rson                                   1
woven                                  1
friendly                               1
truthful                               2
should                                 5
quest                                  1
verbal                                 7
process                                1
symptoms                               1
tendencies                             3
deceitful                              2
physiological                          1
based                                  1
but                                    1
reading                                1
stressful                              1
subjects                               2
answers                                1
used                                   1
been                                   1
3.273                                  1
3.274                                  1
3.275                                  1
diagnosed                              1
three                                  1
head                                   2
work                                   1
nervous                                3
eyebrow                                1
sense                                  1
lack                                   1
popular                                1
fingerprints                           1
even                                   2
feelings                               1
other                                  2
voice                                  1
increased                              1
have                                   2
breaks                                 2
one                                    2
prompted                               3
recent                                 1
dishonest                              1
experiencing                           1
evaluation                             1
because                                1
another                                1
during                                 2
observing                              1
resort                                 1
making                                 1
perpetrator                            1
with                                   8
mistake                                1
attempting                             1
pressure                               2
lock                                   1
punished                               1
the                                   99
addition                               1
veins                                  1
gaining                                1
manual                                 3
adam                                   1
self-initiated                         3
observe                                2
mental                                 1
quite                                  2
applied                                2
instead                                1
book                                   1
their                                  4
first                                  2
lie                                    2

Totals:                    497      1345
