Token                          Frequency
-----------------------------  ---------
need                                   2
professionals                          1
involvement                            1
they                                   1
person                                 1
appear                                 1
for                                    2
external                               1
no                                     1
court                                  1
of                                     4
stock                                  1
are                                    1
forward                                1
governmental                           1
on                                     1
2011                                   1
receives                               1
predication                            1
serious                                1
information                            7
adequate                               1
or                                     1
he                                     2
meet                                   1
without                                1
not                                    3
purchased                              1
record                                 1
earlier                                1
covert                                 1
simply                                 1
confident                              1
will                                   1
cultivated                             1
try                                    1
might                                  4
untoward                               1
knowledge                              1
most                                   1
examiner                               5
needing                                1
witness                                1
allegation                             1
identity                               1
document                               2
leads                                  1
rather                                 1
situation                              1
jury                                   1
internal                               1
want                                   1
kept                                   1
cases                                  1
needs                                  1
a                                      6
come                                   1
abide                                  1
cannot                                 1
should                                 3
relationship                           1
guiltier                               1
testify                                1
interview                              1
recall                                 1
introduced                             1
clearly                                1
public                                 1
to                                     9
but                                    3
provide                                1
being                                  1
revealed                               1
by                                     1
good                                   2
where                                  1
fraud                                  4
been                                   1
handled                                1
must                                   3
sources                                4
has                                    1
who                                    1
contacts                               2
auditors                               1
personnel                              1
medical                                1
his                                    2
when                                   1
investigation                          2
be                                     3
financial                              1
reports                                1
examinations                           1
culpability                            1
get                                    1
assist                                 1
comes                                  1
and                                    7
that                                   3
encourage                              2
better                                 1
desirable                              2
than                                   1
active                                 1
whom                                   1
examiners                              3
educational                            1
this                                   2
make                                   1
perhaps                                1
does                                   1
enforcement                            1
other                                  1
firsthand                              1
carefully                              1
can                                    2
have                                   2
specific                               1
theory                                 1
well                                   1
from                                   2
business                               1
share                                  1
during                                 1
generally                              1
if                                     2
rule                                   1
recruitment                            2
question                               1
develop                                2
confidential                           3
institution                            1
law                                    1
feel                                   1
is                                     6
3.315                                  1
it                                     3
community                              1
promise                                1
the                                   18
compromised                            1
in                                     3
informant                              6
manual                                 1
stockbroker                            1
never                                  1
source                                 3
tracking                               1
relations                              1
there                                  1
an                                     4
target                                 2
informants                             2
executives                             1
also                                   1
advance                                1

Totals:                    157       269
