Token                          Frequency
-----------------------------  ---------
analyzing                              1
holding                                3
profession                            14
approving                              5
furnish                                5
passengers                             2
event                                  2
declared                               1
restrictively                          1
$9,000                                 1
purchases                              2
#                                      2
&                                      1
'                                     32
$                                     10
%                                      1
*                                      1
(                                      9
)                                     11
meet                                   3
/                                     13
,                                      4
-                                     14
3                                     24
purchased                              6
2                                     28
1                                     25
number41                               1
0                                      1
7                                     11
authorities                            8
6                                     14
5                                     26
4                                     23
payments                              13
codes                                  1
9                                     10
8                                     14
1818                                   2
instruments                           26
resignation                            1
rev                                   20
bondsman                               1
made                                  11
john                                   2
_____                                  2
9:00                                   1
cashed                                 4
rfa                                    2
fraudulent                             3
net                                    1
advised                                1
______________                         1
f                                     21
g                                     12
1445                                   1
d                                     26
e                                     19
b                                     47
illegal                                2
c                                     45
tribe                                  1
a                                    334
n                                      6
o                                      9
l                                      9
m                                      7
abbreviation                           1
j                                     11
k                                      9
taking                                 1
h                                     11
i                                     35
w                                      1
v                                      7
new                                    1
u                                      3
t                                      5
red                                    1
including                             20
s                                      5
days                                   8
r                                      7
q                                      6
p                                      9
counter-intelligence                   1
cashes                                 2
having                                 3
nfa                                    4
profiles                               1
z                                      1
y                                      1
x                                      1
___/__                                 4
unions                                 1
basis                                  5
5331                                   5
entity                                15
regulations                            7
exception                              1
5332                                   1
took                                   2
kong                                   1
consumer                               4
policies                               2
fbi                                    2
march                                  3
personnel                              2
estimated                              4
description                            8
derived                                2
5324                                   1
partnership                            4
retained                               1
involves                               3
5321                                   1
5322                                   2
indicating                             1
borrow                                 1
much                                   3
country                               36
33980                                  2
involved                              24
re-                                    1
revised                                1
linking                                1
behavioral                             1
5313                                   1
orders                                 5
5316                                   5
transactor(s                           1
treasury                              16
make                                  10
5317                                   1
bondsmen                               1
justice                                2
penalities                             1
through                               15
business                              66
following                             11
possible                              11
effected                               1
immigration                            1
defalcation/embezzlement               1
city/country                           1
individual/organization                1
mail                                   5
fcm                                    1
equal                                  2
20429                                  1
main                                   2
entire                                 2
expected                               2
which                                 27
usps).................................................8         1
a–i                                    1
anyone                                 1
lawful                                 1
venture                                2
93a                                    2
issuers                                2
suspicious                            61
transmitters                           1
deposit                               11
liability                              2
interdealer                            1
help                                   2
ctrs                                   2
social                                10
enforceable                            1
report                                89
carrier                                5
border                                 4
3401-22                                2
reported                              12
support                                1
preparation                            3
identify                              21
puerto                                 1
cusip®                                 7
bonds                                  1
bonds/notes                            1
verification                           1
disclosure                             7
branch                                12
antique                                1
upon                                   5
name15                                 3
assistance                             3
vehicle                                1
road                                   2
space                                  4
violations                            12
simpler                                2
transaction(s)part                     3
eventual                               1
identifying                            9
note                                   6
trading                                4
$11,000                                7
held                                   3
officials                              1
websites                               1
suggestions                            4
seizure                                1
fdic                                   2
sending                                1
3)(iii                                 1
alien                                 16
telephone                             11
apply                                  6
single                                 9
document(s                             1
monday                                 1
entered                                4
where                                 23
eight                                  3
inserted                               1
exceeds                                4
january                                1
fictitious                             2
action                                 1
none                                   3
litigation                             3
penalty                                1
administered                           1
joint                                  4
occupation                            14
non-                                   1
reviews                                1
contract                               5
damage                                 1
consumers                              1
shipments                              2
here                                   7
designated                             3
filing                                12
frs)...........................................3         1
name(s                                 1
involving                              9
proceedings                            3
acting                                 3
gaming                                 2
coordinated                            1
security                              12
requirements                           7
investment                             6
while                                  1
phlx                                   1
rate                                   3
allows                                 1
below                                 13
by:d                                   1
major                                  1
alias                                  2
into                                   4
indian                                 2
offer                                  1
instrument                            14
entertainment                          3
reconciliation                         1
balances                               2
evade                                  2
commodity                              5
identification                        38
implementation                         1
check(s                                2
§1.1441-1(e)(4)(vii                    1
totals                                 3
6050i                                  5
number(s                               7
estate                                 3
limited                                2
appear                                 1
etc                                    9
maintain                               3
conducted                             25
its                                   17
omitted                                1
although                               1
hide                                   1
year                                   4
entirely                               1
nondescriptive                         2
selling                                1
under                                 29
indicated                              1
card(s                                 1
misuse                                 1
system                                 4
93-579                                 1
specify                                8
mailed                                 5
sort                                   1
rug                                    1
nonbank                                1
minimum                                1
accordance                             2
proprietor                             2
–                                      1
life                                   1
significant                            1
written                                5
—                                     10
excused                                1
citizen                                1
unincorporated                         2
•                                     11
