Token                          Frequency
-----------------------------  ---------
limited                                1
encompasses                            1
conducted                              3
particular                             2
its                                    6
free                                   1
nature                                 1
e.g                                    1
search                                 9
sealed                                 1
2011                                   2
government                             1
commission                             1
these                                  5
how                                    1
companies                              3
number                                 1
available                             11
entities                               1
wealth                                 1
bankruptcy                             1
each                                   2
review                                 2
broader                                1
jurisdictions                          1
accordingly                            1
use                                    1
states                                 3
examiner                               3
interested                             1
differences                            1
divorces                               1
division                               2
locations                              1
times                                  1
consider                               1
current                                2
civil                                  4
suits                                  1
ten-                                   1
juvenile                               1
convictions                            2
site                                   1
may                                    2
•                                      7
needs                                  1
a                                      9
nonprofits                             2
history                                1
including                              3
public                                 7
actions                                2
to                                    12
methods                                1
auditor                                1
basis                                  1
both                                   2
provide                                2
by                                     6
must                                   3
has                                    2
who                                    1
balance                                1
varying                                1
basic                                  1
any                                    1
divorce                                1
seven-year                             1
be                                     4
financial                              1
index                                  2
charges                                1
however                                1
submit                                 2
indexes                                1
court/by                               1
3.522                                  1
3.523                                  1
and                                   16
that                                   4
involved                               1
than                                   1
examiners                              2
securities                             1
example                                1
case                                   1
felonies                               2
legal                                  1
obtained                               1
carefully                              1
can                                    2
about                                  1
through                                1
well                                   1
business                               1
businesses                             1
area                                   1
federal                                4
controversy                            1
repository                             1
statements                             1
types                                  2
defendant                              1
all                                    2
individuals                            1
makes                                  1
as                                     4
unit                                   1
which                                  2
coverage                               4
take                                   1
directed                               1
an                                     2
service                                2
provided                               1
categories                             1
lower                                  1
for                                   11
determine                              1
court                                 16
of                                    17
help                                   2
are                                   11
file                                   1
income                                 1
criminal                               4
report                                 1
only                                   1
on                                     2
exchange                               1
information                            6
services                               1
structure                              1
form                                   1
searching                              1
or                                     7
menu                                   2
regarding                              1
include                                2
varies                                 1
not                                    1
record                                 4
county                                 3
them                                   1
performed                              1
will                                   2
combination                            1
years                                  1
records                               14
some                                   3
nces                                   1
different                              1
accessing                              2
broad                                  2
additionally                           1
query                                  1
courts                                 1
counties                               1
private                                1
according                              1
reside                                 1
misdemeanors                           2
adjust                                 1
10-k                                   1
marriage/divorce                       1
district                               1
internal                               1
united                                 1
criteria                               1
return                                 1
should                                 2
index/broad                            1
fee-based                              1
990                                    1
account                                1
method                                 1
within                                 1
based                                  1
but                                    1
individual                             1
location                               2
filings                                7
on-                                    1
travel                                 1
fraud                                  2
used                                   2
type                                   1
been                                   2
function                               1
results                                1
his                                    1
grouped                                1
statewide                              1
when                                   3
three                                  1
useful                                 1
litigation                             3
investigation                          2
concerning                             3
courthouses                            1
such                                   2
offenders                              1
filing                                 1
amounts                                1
on-site                                3
employers                              1
company                                2
match                                  1
release                                1
call                                   1
scope                                  1
have                                   1
specific                               2
state                                  4
requirements                           1
was                                    1
online                                 2
upper                                  1
considerations                         1
if                                     3
finding                                1
suspect                                1
various                                1
judgments                              1
forms                                  1
find                                   1
revenue                                1
is                                     5
with                                   2
annual                                 1
it                                     2
similarly                              1
into                                   1
customer-support                       1
potential                              1
strategy                               1
the                                   41
past                                   2
searches                              14
in                                    10
rules                                  1
database                               1
manual                                 2
sheets                                 1
felony                                 1
organizational                         1
abilities                              1
municipal                              1
special                                1
necessary                              1
subscriber                             1

Totals:                    251       574
